Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
14,372,5208.0,26.571,0.378,0.586,4.99,1971,3050,395,0
1,13,13.0,13.0,0.692,1.0,3.0,9,13,3,1
32,350,11200.0,10.938,0.142,0.402,3.96,1588,4497,401,1
9,47,423.0,5.222,0.333,0.757,2.39,141,320,59,0
9,26,234.0,2.889,0.385,0.85,1.88,90,199,48,0
7,214,1498.0,30.571,0.449,0.899,2.77,672,1346,243,0
187,141,26367.0,0.754,0.415,0.884,4.69,10947,23301,2333,1
1,22,22.0,22.0,0.318,1.0,1.17,7,22,6,0
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
8,51,408.0,6.375,0.37,0.743,2.19,151,303,69,0
1,184,184.0,184.0,0.967,1.0,44.5,178,184,4,1
3,106,318.0,35.333,0.258,0.34,6.31,82,108,13,1
8,1,8.0,0.125,1.0,1.0,8.0,8,8,1,1
14,18,252.0,1.286,0.298,0.655,5.0,75,165,15,0
9,54,486.0,6.0,0.391,0.817,1.98,190,397,96,0
1,63,63.0,63.0,0.952,1.0,20.0,60,63,3,1
10,60,600.0,6.0,0.365,0.788,2.35,219,473,93,0
1,32,32.0,32.0,0.469,1.0,1.88,15,32,8,1
9,53,477.0,5.889,0.252,0.677,1.54,120,323,78,0
1,58,58.0,58.0,0.845,1.0,9.8,49,58,5,1
12,4,48.0,0.333,0.292,1.0,2.0,14,48,7,1
12,274,3288.0,22.833,0.208,0.817,1.65,685,2687,416,0
8,126,1008.0,15.75,0.188,0.685,1.27,189,690,149,0
30,60,1800.0,2.0,0.154,0.457,1.85,278,823,150,1
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
3,537,1611.0,179.0,0.353,0.364,71.13,569,587,8,1
2,46,92.0,23.0,0.587,0.761,18.0,54,70,3,1
8,12,96.0,1.5,0.438,1.0,2.0,42,96,21,0
13,226,2938.0,17.385,0.258,0.971,3.12,759,2852,243,0
1,10,10.0,10.0,1.0,1.0,10.0,10,10,1,1
5,2,10.0,0.4,0.8,0.8,8.0,8,8,1,1
1,61,61.0,61.0,1.0,1.0,61.0,61,61,1,1
14,340,4760.0,24.286,0.259,0.592,2.45,1232,2819,503,0
9,10,90.0,1.111,0.344,0.533,3.88,31,48,8,0
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
9,134,1206.0,14.889,0.216,0.68,1.65,260,820,158,0
29,61,1769.0,2.103,0.121,0.431,1.78,214,762,120,1
10,4,40.0,0.4,0.35,0.9,1.75,14,36,8,0
5,5,25.0,1.0,0.72,0.72,18.0,18,18,1,0
9,9,81.0,1.0,0.519,0.531,42.0,42,43,1,0
25,300,7500.0,12.0,0.065,0.071,40.33,484,531,12,1
2,52,104.0,26.0,0.231,0.529,1.5,24,55,16,1
7,64,448.0,9.143,0.498,0.911,2.93,223,408,76,0
8,6,48.0,0.75,0.313,0.792,3.0,15,38,5,0
8,34,272.0,4.25,0.371,0.765,2.1,101,208,48,0
6,10,60.0,1.667,0.267,0.55,1.78,16,33,9,0
66,3,198.0,0.045,0.657,0.909,2.6,130,180,50,1
9,194,1746.0,21.556,0.191,0.691,1.4,333,1207,238,0
1,29,29.0,29.0,0.931,1.0,13.5,27,29,2,1
7,32,224.0,4.571,0.272,0.862,1.53,61,193,40,0
1,44,44.0,44.0,0.727,1.0,5.33,32,44,6,1
12,8,96.0,0.667,0.302,1.0,2.9,29,96,10,0
6,142,852.0,23.667,0.115,0.173,6.53,98,147,15,1
10,41,410.0,4.1,0.463,0.968,2.79,190,397,68,0
8,8,64.0,1.0,0.203,0.344,4.33,13,22,3,0
5,13,65.0,2.6,0.246,0.831,1.33,16,54,12,0
22,22,484.0,1.0,0.107,0.473,1.79,52,229,29,1
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
1,40,40.0,40.0,0.875,1.0,11.67,35,40,3,1
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
1,379,379.0,379.0,0.963,1.0,60.83,365,379,6,1
1,95,95.0,95.0,1.0,1.0,95.0,95,95,1,1
9,10,90.0,1.111,0.344,0.789,2.07,31,71,15,0
10,30,300.0,3.0,0.427,0.78,2.78,128,234,46,0
1,29,29.0,29.0,1.0,1.0,29.0,29,29,1,1
9,7,63.0,0.778,0.365,0.937,1.77,23,59,13,0
63,79,4977.0,1.254,0.338,0.345,186.78,1681,1718,9,1
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
1,131,131.0,131.0,0.977,1.0,64.0,128,131,2,1
6,46,276.0,7.667,0.322,0.877,1.48,89,242,60,0
15,138,2070.0,9.2,0.431,0.75,5.45,893,1552,164,0
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
1,17,17.0,17.0,0.765,1.0,3.25,13,17,4,1
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
12,272,3264.0,22.667,0.329,0.75,2.74,1075,2448,393,0
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
10,145,1450.0,14.5,0.268,0.747,1.83,389,1083,213,0
8,22,176.0,2.75,0.426,1.0,2.42,75,176,31,0
9,249,2241.0,27.667,0.346,0.77,2.54,776,1725,306,0
7,96,672.0,13.714,0.271,0.688,1.54,182,462,118,0
2,535,1070.0,267.5,0.55,0.586,117.8,589,627,5,1
8,31,248.0,3.875,0.411,0.742,2.04,102,184,50,0
9,123,1107.0,13.667,0.39,0.996,2.82,432,1103,153,0
1,180,180.0,180.0,0.983,1.0,88.5,177,180,2,1
7,14,98.0,2.0,0.327,0.847,1.45,32,83,22,0
11,97,1067.0,8.818,0.297,0.666,2.4,317,711,132,0
83,315,26145.0,3.795,0.295,0.594,9.21,7725,15523,839,1
13,6,78.0,0.462,0.436,0.449,34.0,34,35,1,0
10,272,2720.0,27.2,0.279,0.789,1.98,758,2147,382,0
10,173,1730.0,17.3,0.09,0.375,1.52,155,649,102,0
132,547,72204.0,4.144,0.37,0.483,20.66,26693,34874,1292,1
7,240,1680.0,34.286,0.215,0.538,1.64,362,904,221,0
9,36,324.0,4.0,0.352,0.806,1.75,114,261,65,0
3,116,348.0,38.667,0.385,0.494,33.5,134,172,4,1
17,341,5797.0,20.059,0.935,0.998,36.38,5420,5784,149,1
8,13,104.0,1.625,0.587,0.837,4.69,61,87,13,0
2,18,36.0,9.0,0.722,0.722,26.0,26,26,1,1
10,46,460.0,4.6,0.317,0.683,1.85,146,314,79,0
8,35,280.0,4.375,0.443,0.996,2.14,124,279,58,0
158,167,26386.0,1.057,0.16,0.276,8.24,4213,7279,511,1
8,10,80.0,1.25,0.313,0.675,1.92,25,54,13,0
3,259,777.0,86.333,0.411,0.481,13.29,319,374,24,1
6,3,18.0,0.5,0.556,0.556,10.0,10,10,1,0
7,42,294.0,6.0,0.262,0.738,1.79,77,217,43,0
2,325,650.0,162.5,0.485,0.537,28.64,315,349,11,1
5,26,130.0,5.2,0.523,0.985,1.89,68,128,36,0
1,17,17.0,17.0,0.941,1.0,16.0,16,17,1,1
23,1,23.0,0.043,1.0,1.0,23.0,23,23,1,1
1,45,45.0,45.0,0.756,1.0,5.67,34,45,6,1
7,14,98.0,2.0,0.316,0.847,1.48,31,83,21,0
8,40,320.0,5.0,0.481,0.988,2.61,154,316,59,0
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
6,30,180.0,5.0,0.45,0.833,3.12,81,150,26,0
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
7,15,105.0,2.143,0.448,0.829,1.74,47,87,27,0
36,96,3456.0,2.667,0.096,0.207,7.7,331,717,43,1
25,300,7500.0,12.0,0.065,0.071,40.33,484,531,12,1
9,84,756.0,9.333,0.288,0.791,1.83,218,598,119,0
21,68,1428.0,3.238,0.052,0.109,5.69,74,156,13,1
8,231,1848.0,28.875,0.872,0.882,179.0,1611,1630,9,1
9,314,2826.0,34.889,0.156,0.587,1.25,440,1659,352,0
19,462,8778.0,24.316,0.523,0.688,16.88,4591,6035,272,1
7,4,28.0,0.571,0.714,0.929,10.0,20,26,2,0
9,164,1476.0,18.222,0.189,0.65,1.26,279,959,221,0
86,67,5762.0,0.779,0.164,0.935,2.37,947,5386,399,1
10,262,2620.0,26.2,0.274,0.757,1.8,719,1984,399,0
10,13,130.0,1.3,0.108,0.685,2.33,14,89,6,0
8,14,112.0,1.75,0.339,0.884,1.73,38,99,22,0
9,8,72.0,0.889,0.681,0.764,12.25,49,55,4,0
1,62,62.0,62.0,0.984,1.0,61.0,61,62,1,1
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
7,108,756.0,15.429,0.362,0.807,2.11,274,610,130,0
2,537,1074.0,268.5,0.51,0.534,49.82,548,574,11,1
11,271,2981.0,24.636,0.278,0.728,1.99,829,2171,417,0
8,13,104.0,1.625,0.404,0.99,2.1,42,103,20,0
63,79,4977.0,1.254,0.338,0.345,186.78,1681,1718,9,1
44,3,132.0,0.068,0.598,0.841,2.47,79,111,32,1
24,177,4248.0,7.375,0.508,0.927,8.05,2157,3939,268,0
17,341,5797.0,20.059,0.935,0.998,36.38,5420,5784,149,1
2,98,196.0,49.0,0.48,0.653,9.4,94,128,10,1
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
7,7,49.0,1.0,0.286,1.0,1.27,14,49,11,0
2,537,1074.0,268.5,0.621,0.747,16.68,667,802,40,1
8,68,544.0,8.5,0.54,0.974,3.03,294,530,97,0
1,12,12.0,12.0,0.75,1.0,9.0,9,12,1,1
1,14,14.0,14.0,0.571,1.0,2.0,8,14,4,1
7,41,287.0,5.857,0.261,0.885,1.32,75,254,57,0
11,118,1298.0,10.727,0.29,0.798,1.99,376,1036,189,0
5,13,65.0,2.6,0.308,0.831,1.82,20,54,11,0
4,2,8.0,0.5,0.875,0.875,7.0,7,7,1,1
42,1,42.0,0.024,1.0,1.0,42.0,42,42,1,1
3,286,858.0,95.333,0.406,0.427,87.0,348,366,4,1
1,86,86.0,86.0,0.93,1.0,40.0,80,86,2,1
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
17,266,4522.0,15.647,0.921,1.0,12.82,4167,4522,325,0
10,33,330.0,3.3,0.394,0.645,3.25,130,213,40,0
8,180,1440.0,22.5,0.213,0.794,1.39,306,1143,220,0
2,535,1070.0,267.5,0.648,0.92,11.75,693,984,59,1
1,62,62.0,62.0,0.984,1.0,61.0,61,62,1,1
5,18,90.0,3.6,0.689,1.0,3.44,62,90,18,0
3,106,318.0,35.333,0.258,0.34,6.31,82,108,13,1
14,301,4214.0,21.5,0.257,0.564,2.37,1084,2378,458,0
8,214,1712.0,26.75,0.421,0.807,2.9,720,1382,248,0
1,143,143.0,143.0,0.133,1.0,1.06,19,143,18,0
7,7,49.0,1.0,0.408,0.857,2.22,20,42,9,0
1,199,199.0,199.0,0.945,1.0,37.6,188,199,5,1
8,4,32.0,0.5,0.469,0.719,5.0,15,23,3,0
16,4,64.0,0.25,0.156,0.531,5.0,10,34,2,1
7,56,392.0,8.0,0.329,0.791,1.65,129,310,78,0
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
12,2,24.0,0.167,0.625,0.667,15.0,15,16,1,1
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
10,107,1070.0,10.7,0.273,0.738,1.81,292,790,161,0
15,1,15.0,0.067,1.0,1.0,15.0,15,15,1,1
6,13,78.0,2.167,0.103,0.449,4.0,8,35,2,1
8,33,264.0,4.125,0.345,0.886,1.57,91,234,58,0
9,150,1350.0,16.667,0.284,0.756,1.76,384,1020,218,0
20,39,780.0,1.95,0.14,0.405,3.21,109,316,34,1
7,30,210.0,4.286,0.352,0.79,1.54,74,166,48,0
9,127,1143.0,14.111,0.213,0.679,1.58,243,776,154,0
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
7,6,42.0,0.857,0.357,1.0,1.67,15,42,9,0
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
8,202,1616.0,25.25,0.313,0.689,1.83,505,1114,276,0
7,38,266.0,5.429,0.338,0.729,1.55,90,194,58,0
12,43,516.0,3.583,0.31,0.793,2.32,160,409,69,0
72,96,6912.0,1.333,0.488,0.582,15.69,3374,4025,215,1
37,72,2664.0,1.946,0.12,0.257,7.64,321,685,42,1
1,27,27.0,27.0,0.407,1.0,1.83,11,27,6,1
11,2,22.0,0.182,0.636,0.636,14.0,14,14,1,1
49,79,3871.0,1.612,0.084,0.179,7.36,324,694,44,1
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
8,192,1536.0,24.0,0.207,0.579,1.57,318,889,203,0
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
10,131,1310.0,13.1,0.439,0.845,2.79,575,1107,206,0
10,36,360.0,3.6,0.356,0.672,2.33,128,242,55,0
1,127,127.0,127.0,0.646,1.0,13.67,82,127,6,1
6,16,96.0,2.667,0.281,0.542,2.45,27,52,11,0
1,159,159.0,159.0,0.975,1.0,77.5,155,159,2,1
5,18,90.0,3.6,0.378,0.956,1.62,34,86,21,0
7,57,399.0,8.143,0.414,0.797,2.7,165,318,61,0
10,20,200.0,2.0,0.32,0.61,2.13,64,122,30,0
10,18,180.0,1.8,0.294,0.872,2.3,53,157,23,0
9,83,747.0,9.222,0.356,0.914,2.77,266,683,96,0
1,161,161.0,161.0,0.41,1.0,1.02,66,161,65,1
8,30,240.0,3.75,0.45,0.788,2.3,108,189,47,0
55,48,2640.0,0.873,0.142,0.364,4.26,375,960,88,1
7,191,1337.0,27.286,0.307,0.748,1.66,411,1000,247,0
8,28,224.0,3.5,0.308,0.835,3.14,69,187,22,0
5,7,35.0,1.4,0.229,0.6,2.67,8,21,3,1
2,14,28.0,7.0,0.464,0.536,13.0,13,15,1,1
3,536,1608.0,178.67,0.341,0.353,61.0,549,567,9,1
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
25,169,4225.0,6.76,0.215,0.947,1.57,907,4000,579,1
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
6,48,288.0,8.0,0.316,0.965,1.57,91,278,58,0
1,52,52.0,52.0,0.788,1.0,10.25,41,52,4,1
8,24,192.0,3.0,0.26,0.672,1.85,50,129,27,0
1,34,34.0,34.0,0.353,1.0,1.71,12,34,7,1
7,11,77.0,1.571,0.377,0.974,1.61,29,75,18,0
7,9,63.0,1.286,0.143,0.238,9.0,9,15,1,1
187,141,26367.0,0.754,0.415,0.884,4.69,10947,23301,2333,1
14,265,3710.0,18.929,0.354,0.565,4.47,1315,2097,294,0
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
17,19,323.0,1.118,0.362,0.381,58.5,117,123,2,0
11,261,2871.0,23.727,0.246,0.638,1.93,707,1833,366,0
8,59,472.0,7.375,0.206,0.691,3.13,97,326,31,0
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
1,29,29.0,29.0,0.586,1.0,2.13,17,29,8,1
2,64,128.0,32.0,0.531,0.586,17.0,68,75,4,1
1,51,51.0,51.0,0.471,1.0,2.4,24,51,10,1
1,14,14.0,14.0,0.5,1.0,2.33,7,14,3,1
17,2,34.0,0.118,0.706,0.706,24.0,24,24,1,1
24,468,11232.0,19.5,0.472,0.922,7.69,5296,10359,689,0
10,16,160.0,1.6,0.619,0.963,6.19,99,154,16,0
1,27,27.0,27.0,0.259,1.0,1.4,7,27,5,1
9,194,1746.0,21.556,0.191,0.691,1.4,333,1207,238,0
7,20,140.0,2.857,0.464,0.9,2.71,65,126,24,0
7,24,168.0,3.429,0.28,0.607,1.38,47,102,34,0
3,538,1614.0,179.33,0.37,0.424,22.11,597,685,27,1
8,26,208.0,3.25,0.25,0.808,1.37,52,168,38,0
6,17,102.0,2.833,0.137,0.627,2.8,14,64,5,1
7,17,119.0,2.429,0.353,0.79,1.56,42,94,27,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
178,140,24920.0,0.787,0.574,0.649,21.52,14292,16177,664,1
10,59,590.0,5.9,0.269,0.69,1.81,159,407,88,0
10,18,180.0,1.8,0.383,1.0,2.3,69,180,30,0
9,46,414.0,5.111,0.242,0.737,1.47,100,305,68,0
12,274,3288.0,22.833,0.208,0.817,1.65,685,2687,416,0
1,22,22.0,22.0,0.5,1.0,1.83,11,22,6,1
7,16,112.0,2.286,0.259,1.0,2.07,29,112,14,0
1,42,42.0,42.0,0.19,1.0,1.6,8,42,5,1
7,9,63.0,1.286,0.365,0.857,1.77,23,54,13,0
7,54,378.0,7.714,0.497,0.849,3.42,188,321,55,0
8,70,560.0,8.75,0.332,0.896,1.66,186,502,112,0
8,53,424.0,6.625,0.37,0.901,1.76,157,382,89,0
10,131,1310.0,13.1,0.439,0.845,2.79,575,1107,206,0
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
16,30,480.0,1.875,0.133,0.471,2.29,64,226,28,1
10,154,1540.0,15.4,0.315,0.639,2.53,485,984,192,0
9,81,729.0,9.0,0.348,0.927,2.21,254,676,115,0
1,15,15.0,15.0,0.867,1.0,13.0,13,15,1,1
7,7,49.0,1.0,0.347,0.98,2.13,17,48,8,0
7,38,266.0,5.429,0.41,0.91,1.82,109,242,60,0
10,36,360.0,3.6,0.367,0.789,2.28,132,284,58,0
5,13,65.0,2.6,0.338,0.723,2.2,22,47,10,0
6,100,600.0,16.667,0.342,0.822,1.71,205,493,120,0
12,104,1248.0,8.667,0.335,0.758,2.46,418,946,170,0
4,2,8.0,0.5,0.875,0.875,7.0,7,7,1,1
2,537,1074.0,268.5,0.594,0.655,21.27,638,703,30,1
3,113,339.0,37.667,0.357,0.378,30.25,121,128,4,1
2,6,12.0,3.0,0.667,1.0,4.0,8,12,2,1
8,29,232.0,3.625,0.453,0.996,2.1,105,231,50,0
8,1,8.0,0.125,1.0,1.0,8.0,8,8,1,1
1,14,14.0,14.0,1.0,1.0,14.0,14,14,1,1
7,30,210.0,4.286,0.295,0.876,1.77,62,184,35,0
19,462,8778.0,24.316,0.523,0.688,16.88,4591,6035,272,1
1,17,17.0,17.0,0.765,1.0,3.25,13,17,4,1
6,21,126.0,3.5,0.246,0.254,31.0,31,32,1,1
28,31,868.0,1.107,0.508,0.767,7.47,441,666,59,1
10,511,5110.0,51.1,0.141,0.542,1.36,721,2772,532,0
1,44,44.0,44.0,0.25,1.0,2.2,11,44,5,1
7,6,42.0,0.857,0.357,1.0,1.67,15,42,9,0
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
7,18,126.0,2.571,0.286,0.627,1.57,36,79,23,0
7,29,203.0,4.143,0.305,0.837,1.48,62,170,42,0
9,101,909.0,11.222,0.211,0.816,1.37,192,742,140,0
6,6,36.0,1.0,0.194,0.417,3.5,7,15,2,1
58,3,174.0,0.052,0.339,0.345,59.0,59,60,1,1
14,102,1428.0,7.286,0.356,0.709,2.96,509,1013,172,0
6,54,324.0,9.0,0.549,0.96,3.36,178,311,53,0
54,1,54.0,0.019,1.0,1.0,54.0,54,54,1,1
10,155,1550.0,15.5,0.326,0.642,2.8,506,995,181,0
8,99,792.0,12.375,0.211,0.886,1.48,167,702,113,0
58,3,174.0,0.052,0.339,0.345,59.0,59,60,1,1
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
2,18,36.0,9.0,0.806,0.833,29.0,29,30,1,1
6,6,36.0,1.0,0.194,0.417,3.5,7,15,2,1
6,13,78.0,2.167,0.103,0.449,4.0,8,35,2,1
2,116,232.0,58.0,0.616,0.802,17.88,143,186,8,1
27,4,108.0,0.148,0.38,0.75,2.56,41,81,16,1
2,14,28.0,7.0,0.464,0.536,13.0,13,15,1,1
8,231,1848.0,28.875,0.872,0.882,179.0,1611,1630,9,1
9,88,792.0,9.778,0.263,0.726,1.59,208,575,131,0
7,19,133.0,2.714,0.398,1.0,1.71,53,133,31,0
7,20,140.0,2.857,0.329,1.0,1.48,46,140,31,0
1,39,39.0,39.0,0.897,1.0,8.75,35,39,4,1
8,186,1488.0,23.25,0.399,0.812,2.53,593,1208,234,0
1,45,45.0,45.0,0.933,1.0,21.0,42,45,2,1
2,537,1074.0,268.5,0.523,0.567,62.44,562,609,9,1
1,86,86.0,86.0,0.93,1.0,40.0,80,86,2,1
7,40,280.0,5.714,0.186,0.754,2.26,52,211,23,0
5,20,100.0,4.0,0.49,0.99,1.58,49,99,31,0
9,82,738.0,9.111,0.343,0.913,2.02,253,674,125,0
9,38,342.0,4.222,0.377,0.731,2.74,129,250,47,0
6,81,486.0,13.5,0.282,0.852,1.26,137,414,109,0
19,2,38.0,0.105,0.816,0.816,31.0,31,31,1,1
6,51,306.0,8.5,0.294,0.775,1.48,90,237,61,0
1,81,81.0,81.0,0.901,1.0,24.33,73,81,3,1
1,148,148.0,148.0,0.959,1.0,47.33,142,148,3,1
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
7,25,175.0,3.571,0.354,0.606,2.14,62,106,29,0
7,14,98.0,2.0,0.316,0.847,1.48,31,83,21,0
9,19,171.0,2.111,0.667,0.895,7.6,114,153,15,0
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
9,29,261.0,3.222,0.414,0.966,2.4,108,252,45,0
1,47,47.0,47.0,1.0,1.0,47.0,47,47,1,1
10,12,120.0,1.2,0.208,0.583,1.67,25,70,15,1
9,6,54.0,0.667,0.407,0.519,5.5,22,28,4,1
1,196,196.0,196.0,0.98,1.0,64.0,192,196,3,1
1,17,17.0,17.0,0.412,1.0,1.75,7,17,4,1
1,39,39.0,39.0,0.897,1.0,8.75,35,39,4,1
1,19,19.0,19.0,0.789,1.0,3.75,15,19,4,1
10,8,80.0,0.8,0.6,1.0,6.0,48,80,8,0
10,9,90.0,0.9,0.356,0.933,1.6,32,84,20,0
9,114,1026.0,12.667,0.272,0.741,1.86,279,760,150,0
1,19,19.0,19.0,0.579,1.0,3.67,11,19,3,1
1,14,14.0,14.0,0.643,1.0,4.5,9,14,2,1
2,22,44.0,11.0,0.75,0.75,33.0,33,33,1,1
5,23,115.0,4.6,0.504,0.783,2.42,58,90,24,0
1,127,127.0,127.0,0.646,1.0,13.67,82,127,6,1
1,29,29.0,29.0,0.931,1.0,13.5,27,29,2,1
10,27,270.0,2.7,0.3,0.644,1.98,81,174,41,0
14,367,5138.0,26.214,0.349,0.576,4.5,1791,2962,398,0
6,13,78.0,2.167,0.282,0.936,1.57,22,73,14,0
1,115,115.0,115.0,0.2,1.0,4.6,23,115,5,1
11,9,99.0,0.818,0.465,0.768,3.83,46,76,12,0
6,11,66.0,1.833,0.303,0.97,1.33,20,64,15,0
11,64,704.0,5.818,0.395,0.558,3.35,278,393,83,0
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
9,535,4815.0,59.444,0.106,0.47,1.21,510,2262,422,0
8,75,600.0,9.375,0.415,0.91,2.37,249,546,105,0
9,37,333.0,4.111,0.213,0.706,1.54,71,235,46,0
1,75,75.0,75.0,0.92,1.0,11.5,69,75,6,1
7,15,105.0,2.143,0.4,0.924,1.5,42,97,28,0
132,547,72204.0,4.144,0.37,0.483,20.66,26693,34874,1292,1
1,131,131.0,131.0,0.977,1.0,64.0,128,131,2,1
21,4,84.0,0.19,0.31,0.643,3.71,26,54,7,1
2,20,40.0,10.0,0.775,0.85,31.0,31,34,1,1
1,177,177.0,177.0,0.203,1.0,1.03,36,177,35,0
7,19,133.0,2.714,0.398,0.977,1.77,53,130,30,0
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
31,1,31.0,0.032,1.0,1.0,31.0,31,31,1,1
29,61,1769.0,2.103,0.121,0.431,1.78,214,762,120,1
13,53,689.0,4.077,0.509,0.624,5.75,351,430,61,0
1,10,10.0,10.0,1.0,1.0,10.0,10,10,1,1
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
261,30,7830.0,0.115,0.063,0.09,2.4,492,701,205,1
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
6,95,570.0,15.833,0.256,0.768,1.78,146,438,82,0
6,14,84.0,2.333,0.56,0.929,2.24,47,78,21,0
1,15,15.0,15.0,0.733,1.0,3.67,11,15,3,1
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
430,5,2150.0,0.012,0.216,0.221,46.5,465,475,10,1
10,20,200.0,2.0,0.61,0.845,8.13,122,169,15,0
33,28,924.0,0.848,0.098,0.271,5.69,91,250,16,1
1,124,124.0,124.0,0.444,1.0,7.86,55,124,7,1
7,41,287.0,5.857,0.22,0.756,1.47,63,217,43,0
8,59,472.0,7.375,0.307,0.775,1.84,145,366,79,0
187,141,26367.0,0.754,0.415,0.884,4.69,10947,23301,2333,1
1,25,25.0,25.0,1.0,1.0,25.0,25,25,1,1
4,4,16.0,1.0,0.5,0.5,8.0,8,8,1,0
9,29,261.0,3.222,0.234,0.889,1.39,61,232,44,0
1,17,17.0,17.0,1.0,1.0,17.0,17,17,1,1
15,419,6285.0,27.933,0.345,0.526,4.5,2170,3309,482,0
10,35,350.0,3.5,0.337,0.714,1.87,118,250,63,0
10,13,130.0,1.3,0.231,0.8,1.76,30,104,17,0
3,213,639.0,71.0,0.318,0.379,11.94,203,242,17,1
24,186,4464.0,7.75,0.514,0.988,7.55,2296,4410,304,0
11,12,132.0,1.091,0.5,0.818,4.13,66,108,16,0
7,35,245.0,5.0,0.404,0.939,1.9,99,230,52,0
8,23,184.0,2.875,0.462,1.0,1.89,85,184,45,0
9,272,2448.0,30.222,0.269,0.696,1.93,659,1704,342,0
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
10,52,520.0,5.2,0.306,0.688,1.96,159,358,81,0
1,22,22.0,22.0,0.818,1.0,4.5,18,22,4,1
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
1,12,12.0,12.0,0.75,1.0,9.0,9,12,1,1
1,52,52.0,52.0,0.538,1.0,14.0,28,52,2,1
1,15,15.0,15.0,0.733,1.0,3.67,11,15,3,1
68,34,2312.0,0.5,0.224,0.526,2.44,519,1215,213,1
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
2,123,246.0,61.5,0.5,0.504,123.0,123,124,1,1
1,13,13.0,13.0,0.692,1.0,3.0,9,13,3,1
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
2,6,12.0,3.0,0.667,1.0,4.0,8,12,2,1
17,22,374.0,1.294,0.425,0.765,4.68,159,286,34,0
8,1,8.0,0.125,0.875,1.0,7.0,7,8,1,1
7,41,287.0,5.857,0.307,0.808,1.52,88,232,58,0
31,37,1147.0,1.194,0.189,0.555,2.07,217,637,105,1
11,35,385.0,3.182,0.335,0.584,4.78,129,225,27,0
9,171,1539.0,19.0,0.4,0.778,2.87,615,1198,214,0
3,116,348.0,38.667,0.356,0.371,62.0,124,129,2,1
7,10,70.0,1.429,0.314,1.0,1.29,22,70,17,0
9,100,900.0,11.111,0.276,0.847,1.91,248,762,130,0
9,91,819.0,10.111,0.302,0.956,1.98,247,783,125,0
12,116,1392.0,9.667,0.331,0.756,2.62,461,1053,176,0
58,3,174.0,0.052,0.339,0.345,59.0,59,60,1,1
7,53,371.0,7.571,0.089,0.245,1.5,33,91,22,0
10,33,330.0,3.3,0.327,0.742,2.35,108,245,46,0
5,3,15.0,0.6,0.533,1.0,2.67,8,15,3,0
2,14,28.0,7.0,0.286,0.821,8.0,8,23,1,1
12,8,96.0,0.667,0.792,1.0,15.2,76,96,5,0
7,41,287.0,5.857,0.254,0.697,1.43,73,200,51,0
105,2,210.0,0.019,0.529,0.533,111.0,111,112,1,1
