idx1,idx2,attribute_count,in_all_attrs
59,77,10,False
59,91,10,False
59,89,10,False
147,157,10,False
147,155,10,False
4,19,10,False
59,119,10,False
59,117,10,False
59,116,10,False
59,113,10,False
11,172,10,False
11,167,10,False
11,164,10,False
90,171,10,False
90,189,10,False
90,185,10,False
35,81,10,False
4,49,10,False
4,46,10,False
59,140,10,False
59,130,10,False
35,71,10,False
35,70,10,False
35,63,10,False
90,150,10,False
90,145,10,False
90,139,10,False
115,122,10,False
11,157,10,False
90,164,10,False
90,162,10,False
90,157,10,False
35,59,10,False
35,45,10,False
35,43,10,False
59,150,10,False
59,145,10,False
59,170,10,False
59,169,10,False
115,139,10,False
115,130,10,False
90,110,10,False
20,168,10,False
20,167,10,False
20,154,10,False
20,146,10,False
59,160,10,False
59,157,10,False
146,157,10,False
4,84,10,False
4,79,10,False
145,197,10,False
145,196,10,False
35,39,10,False
89,180,10,False
20,189,10,False
115,145,10,False
11,142,10,False
11,141,10,False
20,165,10,False
90,91,10,False
34,194,10,False
34,192,10,False
145,195,10,False
145,194,10,False
145,189,10,False
145,187,10,False
145,184,10,False
34,176,10,False
34,172,10,False
89,178,10,False
89,168,10,False
115,169,10,False
115,167,10,False
115,164,10,False
115,162,10,False
11,130,10,False
4,89,10,False
145,182,10,False
145,180,10,False
145,172,10,False
145,168,10,False
34,186,10,False
34,182,10,False
34,181,10,False
145,166,10,False
145,155,10,False
145,153,10,False
145,150,10,False
20,196,10,False
11,110,10,False
11,103,10,False
115,172,10,False
89,156,10,False
89,149,10,False
89,148,10,False
60,83,10,False
4,103,10,False
34,142,10,False
60,107,10,False
60,91,10,False
116,120,10,False
20,191,10,False
89,138,10,False
89,136,10,False
89,131,10,False
60,125,10,False
4,122,10,False
4,119,10,False
4,145,10,False
34,133,10,False
34,129,10,False
60,147,10,False
60,145,10,False
4,142,10,False
4,139,10,False
144,167,10,False
144,164,10,False
144,162,10,False
60,169,10,False
89,93,10,False
21,41,10,False
116,135,10,False
116,127,10,False
11,99,10,False
11,98,10,False
11,91,10,False
60,167,10,False
60,162,10,False
34,119,10,False
34,118,10,False
144,149,10,False
4,164,10,False
4,160,10,False
60,185,10,False
34,106,10,False
88,169,10,False
88,167,10,False
88,160,10,False
116,155,10,False
116,153,10,False
116,149,10,False
116,148,10,False
21,35,10,False
88,185,10,False
88,182,10,False
34,98,10,False
61,72,10,False
61,71,10,False
61,67,10,False
21,77,10,False
11,68,10,False
116,169,10,False
116,168,10,False
116,165,10,False
88,150,10,False
88,145,10,False
88,141,10,False
88,170,10,False
34,89,10,False
34,79,10,False
143,146,10,False
142,197,10,False
142,195,10,False
142,191,10,False
61,119,10,False
61,116,10,False
34,73,10,False
34,68,10,False
116,184,10,False
88,103,10,False
21,122,10,False
21,117,10,False
88,117,10,False
88,116,10,False
88,113,10,False
88,130,10,False
21,84,10,False
34,63,10,False
4,172,10,False
4,169,10,False
142,178,10,False
142,175,10,False
61,127,10,False
61,125,10,False
34,58,10,False
61,145,10,False
117,121,10,False
116,197,10,False
116,195,10,False
116,191,10,False
87,171,10,False
87,169,10,False
88,91,10,False
61,137,10,False
142,163,10,False
142,158,10,False
142,156,10,False
142,153,10,False
61,167,10,False
61,156,10,False
34,38,10,False
34,37,10,False
22,29,10,False
11,52,10,False
117,134,10,False
21,158,10,False
87,149,10,False
87,143,10,False
87,164,10,False
87,162,10,False
61,170,10,False
141,197,10,False
141,196,10,False
4,194,10,False
4,193,10,False
62,63,10,False
61,187,10,False
62,80,10,False
22,67,10,False
86,195,10,False
117,146,10,False
22,59,10,False
22,53,10,False
22,48,10,False
87,113,10,False
22,36,10,False
22,34,10,False
62,74,10,False
62,70,10,False
62,65,10,False
4,185,10,False
141,184,10,False
62,97,10,False
62,87,10,False
86,180,10,False
86,178,10,False
86,175,10,False
11,37,10,False
117,172,10,False
117,167,10,False
117,165,10,False
117,154,10,False
141,165,10,False
5,14,10,False
62,106,10,False
86,146,10,False
117,180,10,False
117,174,10,False
11,49,10,False
86,188,10,False
5,12,10,False
5,8,10,False
141,158,10,False
141,155,10,False
141,149,10,False
141,148,10,False
62,126,10,False
62,124,10,False
62,123,10,False
140,187,10,False
117,196,10,False
117,189,10,False
86,129,10,False
22,85,10,False
22,83,10,False
86,156,10,False
62,132,10,False
140,180,10,False
5,34,10,False
5,32,10,False
62,148,10,False
5,21,10,False
140,167,10,False
140,156,10,False
5,51,10,False
5,48,10,False
5,47,10,False
22,120,10,False
22,117,10,False
11,22,10,False
11,21,10,False
22,100,10,False
22,94,10,False
86,100,10,False
33,167,10,False
63,83,10,False
63,76,10,False
63,117,10,False
33,101,10,False
63,149,10,False
63,145,10,False
63,143,10,False
33,75,10,False
33,67,10,False
85,141,10,False
85,140,10,False
118,149,10,False
11,31,10,False
11,30,10,False
85,169,10,False
85,157,10,False
85,185,10,False
63,162,10,False
139,167,10,False
5,68,10,False
5,66,10,False
63,171,10,False
139,158,10,False
64,77,10,False
118,167,10,False
118,164,10,False
118,162,10,False
85,130,10,False
22,156,10,False
85,145,10,False
64,96,10,False
64,103,10,False
5,72,10,False
5,71,10,False
5,69,10,False
138,185,10,False
32,130,10,False
32,102,10,False
64,142,10,False
64,141,10,False
5,94,10,False
5,93,10,False
5,92,10,False
138,169,10,False
10,167,10,False
85,106,10,False
85,103,10,False
22,188,10,False
22,179,10,False
22,158,10,False
85,117,10,False
138,162,10,False
138,149,10,False
138,145,10,False
5,116,10,False
64,176,10,False
64,185,10,False
84,189,10,False
84,180,10,False
85,91,10,False
84,197,10,False
64,181,10,False
32,91,10,False
137,184,10,False
137,183,10,False
32,58,10,False
65,78,10,False
32,78,10,False
32,72,10,False
137,173,10,False
5,125,10,False
65,89,10,False
32,46,10,False
65,107,10,False
119,131,10,False
119,129,10,False
84,166,10,False
22,191,10,False
65,105,10,False
137,167,10,False
137,158,10,False
137,157,10,False
137,155,10,False
5,147,10,False
65,116,10,False
32,35,10,False
31,197,10,False
31,192,10,False
5,136,10,False
5,135,10,False
65,133,10,False
65,130,10,False
31,173,10,False
84,123,10,False
119,146,10,False
23,37,10,False
23,30,10,False
84,136,10,False
84,132,10,False
84,155,10,False
84,147,10,False
84,146,10,False
136,197,10,False
136,192,10,False
136,184,10,False
5,163,10,False
5,160,10,False
5,158,10,False
65,170,10,False
83,191,10,False
84,100,10,False
84,97,10,False
84,94,10,False
23,46,10,False
31,167,10,False
31,158,10,False
136,183,10,False
136,173,10,False
136,167,10,False
31,138,10,False
65,186,10,False
65,181,10,False
31,122,10,False
65,197,10,False
83,182,10,False
119,183,10,False
119,180,10,False
84,89,10,False
83,194,10,False
65,192,10,False
5,178,10,False
5,175,10,False
5,172,10,False
66,78,10,False
31,120,10,False
10,103,10,False
119,191,10,False
83,172,10,False
23,75,10,False
31,117,10,False
5,167,10,False
136,143,10,False
31,90,10,False
66,117,10,False
66,113,10,False
66,112,10,False
66,110,10,False
135,185,10,False
135,182,10,False
5,196,10,False
5,190,10,False
31,78,10,False
31,77,10,False
66,145,10,False
83,152,10,False
83,148,10,False
83,144,10,False
83,138,10,False
120,141,10,False
120,130,10,False
31,60,10,False
5,187,10,False
5,184,10,False
135,172,10,False
135,171,10,False
135,169,10,False
135,164,10,False
120,157,10,False
120,147,10,False
83,128,10,False
83,114,10,False
31,35,10,False
30,197,10,False
30,195,10,False
135,160,10,False
67,68,10,False
30,190,10,False
30,187,10,False
30,184,10,False
30,183,10,False
67,82,10,False
67,81,10,False
67,70,10,False
6,8,10,False
67,100,10,False
67,94,10,False
23,86,10,False
83,94,10,False
83,93,10,False
83,92,10,False
120,172,10,False
120,167,10,False
120,164,10,False
83,109,10,False
67,86,10,False
6,32,10,False
67,111,10,False
67,109,10,False
67,107,10,False
134,169,10,False
6,46,10,False
67,131,10,False
67,130,10,False
67,125,10,False
120,185,10,False
82,172,10,False
82,169,10,False
23,125,10,False
23,119,10,False
82,189,10,False
82,182,10,False
67,119,10,False
6,65,10,False
67,143,10,False
67,142,10,False
67,140,10,False
67,138,10,False
82,113,10,False
82,110,10,False
23,188,10,False
23,185,10,False
120,194,10,False
120,193,10,False
82,116,10,False
23,170,10,False
82,145,10,False
82,142,10,False
23,149,10,False
67,137,10,False
67,155,10,False
67,180,10,False
10,29,10,False
24,43,10,False
24,40,10,False
23,179,10,False
82,86,10,False
82,84,10,False
82,83,10,False
24,29,10,False
23,190,10,False
67,178,10,False
67,176,10,False
67,171,10,False
67,170,10,False
67,168,10,False
67,166,10,False
6,100,10,False
67,192,10,False
24,71,10,False
9,191,10,False
9,190,10,False
81,160,10,False
81,157,10,False
24,58,10,False
67,185,10,False
67,184,10,False
6,89,10,False
6,85,10,False
68,85,10,False
68,83,10,False
68,78,10,False
67,198,10,False
30,175,10,False
24,92,10,False
24,91,10,False
24,90,10,False
24,89,10,False
9,175,10,False
121,164,10,False
121,162,10,False
81,143,10,False
81,142,10,False
24,78,10,False
68,117,10,False
68,113,10,False
68,110,10,False
68,120,10,False
30,158,10,False
30,155,10,False
68,149,10,False
68,145,10,False
30,113,10,False
68,165,10,False
68,158,10,False
24,104,10,False
24,102,10,False
121,187,10,False
9,179,10,False
24,86,10,False
24,84,10,False
81,117,10,False
81,103,10,False
81,130,10,False
30,125,10,False
30,120,10,False
6,101,10,False
68,187,10,False
68,184,10,False
69,84,10,False
69,77,10,False
69,91,10,False
30,88,10,False
69,106,10,False
9,165,10,False
122,131,10,False
122,126,10,False
122,125,10,False
81,86,10,False
24,122,10,False
24,120,10,False
24,116,10,False
24,131,10,False
24,130,10,False
24,129,10,False
24,128,10,False
80,171,10,False
80,162,10,False
122,146,10,False
122,141,10,False
122,139,10,False
122,136,10,False
122,135,10,False
69,103,10,False
30,78,10,False
30,71,10,False
30,34,10,False
69,142,10,False
30,60,10,False
24,160,10,False
122,168,10,False
122,163,10,False
122,151,10,False
122,147,10,False
80,145,10,False
80,143,10,False
29,189,10,False
69,157,10,False
30,43,10,False
6,156,10,False
29,198,10,False
29,177,10,False
29,176,10,False
29,173,10,False
132,160,10,False
6,175,10,False
70,84,10,False
70,83,10,False
80,112,10,False
24,187,10,False
122,180,10,False
122,172,10,False
24,173,10,False
24,167,10,False
29,159,10,False
6,168,10,False
6,165,10,False
132,145,10,False
29,150,10,False
29,148,10,False
79,180,10,False
122,188,10,False
80,83,10,False
25,34,10,False
24,192,10,False
80,103,10,False
80,113,10,False
29,121,10,False
70,112,10,False
70,103,10,False
6,188,10,False
29,114,10,False
70,117,10,False
29,133,10,False
29,73,10,False
70,145,10,False
29,102,10,False
29,99,10,False
29,96,10,False
29,91,10,False
29,118,10,False
131,170,10,False
122,196,10,False
79,149,10,False
79,164,10,False
79,190,10,False
131,169,10,False
7,20,10,False
7,19,10,False
131,164,10,False
131,162,10,False
131,157,10,False
7,35,10,False
7,31,10,False
7,30,10,False
79,88,10,False
79,85,10,False
9,116,10,False
25,53,10,False
79,138,10,False
29,79,10,False
7,24,10,False
131,145,10,False
131,142,10,False
70,171,10,False
70,169,10,False
29,68,10,False
29,57,10,False
78,174,10,False
78,167,10,False
78,166,10,False
9,92,10,False
123,169,10,False
123,160,10,False
78,196,10,False
78,193,10,False
78,190,10,False
78,188,10,False
78,187,10,False
130,187,10,False
29,33,10,False
71,78,10,False
71,77,10,False
28,192,10,False
29,38,10,False
9,101,10,False
9,100,10,False
78,141,10,False
78,139,10,False
78,136,10,False
78,165,10,False
78,163,10,False
78,158,10,False
78,178,10,False
29,37,10,False
130,180,10,False
130,178,10,False
7,46,10,False
7,38,10,False
130,168,10,False
71,98,10,False
71,91,10,False
28,171,10,False
78,82,10,False
77,196,10,False
9,89,10,False
9,88,10,False
9,86,10,False
9,85,10,False
78,94,10,False
78,92,10,False
130,165,10,False
130,163,10,False
130,156,10,False
7,68,10,False
71,113,10,False
71,110,10,False
71,106,10,False
71,103,10,False
71,130,10,False
9,44,10,False
124,143,10,False
9,71,10,False
77,168,10,False
25,167,10,False
25,149,10,False
77,187,10,False
77,179,10,False
77,178,10,False
130,146,10,False
130,139,10,False
7,84,10,False
71,147,10,False
71,145,10,False
71,141,10,False
71,140,10,False
71,139,10,False
28,117,10,False
77,128,10,False
9,29,10,False
9,53,10,False
77,137,10,False
77,136,10,False
77,131,10,False
77,156,10,False
77,151,10,False
77,147,10,False
28,116,10,False
71,164,10,False
71,157,10,False
71,150,10,False
7,73,10,False
130,135,10,False
130,131,10,False
71,169,10,False
71,167,10,False
28,122,10,False
77,94,10,False
77,92,10,False
77,85,10,False
77,82,10,False
9,13,10,False
9,12,10,False
9,42,10,False
77,100,10,False
77,98,10,False
26,34,10,False
76,184,10,False
76,176,10,False
9,18,10,False
71,192,10,False
7,91,10,False
7,89,10,False
72,78,10,False
72,76,10,False
7,117,10,False
7,112,10,False
28,67,10,False
72,99,10,False
72,98,10,False
72,91,10,False
72,110,10,False
76,159,10,False
76,155,10,False
125,128,10,False
8,193,10,False
8,189,10,False
7,103,10,False
7,102,10,False
129,156,10,False
129,149,10,False
129,141,10,False
28,35,10,False
72,130,10,False
28,62,10,False
28,58,10,False
72,147,10,False
72,145,10,False
76,144,10,False
76,138,10,False
8,170,10,False
8,169,10,False
125,148,10,False
72,140,10,False
72,136,10,False
28,46,10,False
7,130,10,False
7,122,10,False
128,193,10,False
72,164,10,False
72,162,10,False
72,159,10,False
76,126,10,False
76,124,10,False
8,157,10,False
125,157,10,False
8,182,10,False
76,152,10,False
72,157,10,False
7,145,10,False
7,142,10,False
7,140,10,False
7,139,10,False
7,136,10,False
72,183,10,False
72,172,10,False
72,170,10,False
72,169,10,False
72,194,10,False
76,109,10,False
26,67,10,False
26,65,10,False
125,183,10,False
128,172,10,False
128,171,10,False
128,169,10,False
128,167,10,False
7,164,10,False
7,162,10,False
7,161,10,False
128,157,10,False
73,113,10,False
73,111,10,False
73,110,10,False
76,96,10,False
8,140,10,False
76,118,10,False
76,111,10,False
27,116,10,False
128,142,10,False
128,139,10,False
73,167,10,False
73,165,10,False
7,189,10,False
27,106,10,False
27,102,10,False
73,190,10,False
127,177,10,False
8,20,10,False
74,83,10,False
27,62,10,False
74,110,10,False
74,103,10,False
74,102,10,False
74,117,10,False
76,87,10,False
75,198,10,False
75,192,10,False
126,141,10,False
8,130,10,False
8,122,10,False
8,145,10,False
76,105,10,False
74,113,10,False
27,41,10,False
127,160,10,False
127,159,10,False
127,157,10,False
8,35,10,False
26,191,10,False
74,145,10,False
74,143,10,False
26,178,10,False
75,171,10,False
75,170,10,False
8,119,10,False
8,117,10,False
8,116,10,False
8,113,10,False
8,106,10,False
75,183,10,False
26,76,10,False
75,143,10,False
75,140,10,False
75,138,10,False
126,171,10,False
8,99,10,False
8,89,10,False
75,157,10,False
75,177,10,False
26,169,10,False
127,150,10,False
127,141,10,False
8,52,10,False
26,162,10,False
74,162,10,False
26,149,10,False
26,145,10,False
75,106,10,False
75,103,10,False
8,84,10,False
8,79,10,False
75,130,10,False
75,118,10,False
75,148,10,False
26,164,10,False
8,40,10,False
127,130,10,False
75,78,10,False
75,98,10,False
75,86,10,False
75,109,10,False
0,51,10,False
0,46,10,False
0,44,10,False
0,42,10,False
44,192,10,False
44,185,10,False
44,182,10,False
44,177,10,False
44,173,10,False
191,198,10,False
191,194,10,False
190,193,10,False
0,35,10,False
0,29,10,False
190,192,10,False
189,197,10,False
44,170,10,False
194,197,10,False
191,193,9,False
0,1,9,False
193,195,9,False
103,179,9,False
103,168,9,False
103,180,9,False
103,195,9,False
103,193,9,False
44,145,9,False
187,193,9,False
0,36,9,False
44,161,9,False
0,17,9,False
0,14,9,False
97,117,9,False
18,86,9,False
97,110,9,False
75,162,9,False
8,91,9,False
8,103,9,False
126,162,9,False
76,90,9,False
8,110,9,False
75,83,9,False
8,67,9,False
26,110,9,False
8,76,9,False
26,101,9,False
27,35,9,False
74,112,9,False
76,79,9,False
8,46,9,False
26,167,9,False
75,160,9,False
14,67,9,False
18,106,9,False
49,109,9,False
49,112,9,False
49,113,9,False
167,176,9,False
167,181,9,False
97,145,9,False
76,82,9,False
27,46,9,False
27,52,9,False
8,19,9,False
27,77,9,False
27,78,9,False
27,83,9,False
27,84,9,False
73,169,9,False
27,103,9,False
127,183,9,False
126,149,9,False
18,76,9,False
18,77,9,False
18,78,9,False
18,79,9,False
97,112,9,False
41,124,9,False
41,114,9,False
41,117,9,False
1,150,9,False
166,169,9,False
49,117,9,False
49,138,9,False
1,139,9,False
27,117,9,False
7,185,9,False
27,122,9,False
128,141,9,False
128,145,9,False
7,169,9,False
7,170,9,False
73,145,9,False
27,110,9,False
103,196,9,False
104,119,9,False
15,117,9,False
103,151,9,False
103,158,9,False
76,114,9,False
76,115,9,False
8,142,9,False
76,94,9,False
1,141,9,False
167,169,9,False
41,122,9,False
49,155,9,False
49,164,9,False
165,185,9,False
165,193,9,False
49,145,9,False
96,188,9,False
96,191,9,False
18,83,9,False
7,157,9,False
7,160,9,False
128,164,9,False
128,170,9,False
27,183,9,False
72,185,9,False
0,83,9,False
184,194,9,False
185,187,9,False
185,191,9,False
44,98,9,False
103,175,9,False
76,135,9,False
76,136,9,False
8,160,9,False
8,164,9,False
26,62,9,False
76,107,9,False
76,108,9,False
72,182,9,False
128,160,9,False
96,175,9,False
49,149,9,False
18,116,9,False
18,119,9,False
18,122,9,False
41,75,9,False
165,170,9,False
49,169,9,False
18,150,9,False
164,196,9,False
76,153,9,False
125,162,9,False
76,123,9,False
76,125,9,False
128,194,9,False
72,189,9,False
72,193,9,False
76,131,9,False
76,132,9,False
76,134,9,False
28,78,9,False
28,41,9,False
72,137,9,False
72,139,9,False
72,141,9,False
76,174,9,False
76,137,9,False
76,150,9,False
128,182,9,False
128,189,9,False
41,105,9,False
49,184,9,False
96,179,9,False
18,103,9,False
108,112,9,False
108,117,9,False
14,31,9,False
41,129,9,False
167,189,9,False
167,192,9,False
167,194,9,False
1,116,9,False
49,72,9,False
72,149,9,False
129,143,9,False
28,77,9,False
76,165,9,False
76,167,9,False
49,83,9,False
97,162,9,False
18,19,9,False
14,77,9,False
14,79,9,False
164,174,9,False
164,180,9,False
164,182,9,False
18,141,9,False
18,142,9,False
18,145,9,False
76,180,9,False
72,116,9,False
72,119,9,False
72,89,9,False
72,103,9,False
7,110,9,False
129,170,9,False
72,77,9,False
72,79,9,False
72,86,9,False
129,171,9,False
103,138,9,False
0,77,9,False
71,182,9,False
71,185,9,False
71,193,9,False
76,195,9,False
76,196,9,False
76,198,9,False
14,37,9,False
14,19,9,False
108,122,9,False
18,170,9,False
50,76,9,False
41,63,9,False
1,182,9,False
1,185,9,False
41,78,9,False
41,83,9,False
41,87,9,False
164,165,9,False
50,84,9,False
28,102,9,False
71,160,9,False
71,162,9,False
77,135,9,False
124,149,9,False
44,83,9,False
44,86,9,False
45,143,9,False
15,103,9,False
15,160,9,False
103,135,9,False
103,137,9,False
71,142,9,False
7,76,9,False
71,116,9,False
71,119,9,False
77,191,9,False
124,162,9,False
124,164,9,False
124,171,9,False
26,53,9,False
71,170,9,False
50,86,9,False
1,194,9,False
2,4,9,False
2,8,9,False
96,101,9,False
13,185,9,False
13,189,9,False
108,149,9,False
162,187,9,False
162,189,9,False
162,191,9,False
77,139,9,False
71,122,9,False
28,157,9,False
9,64,9,False
9,65,9,False
9,67,9,False
78,85,9,False
9,34,9,False
77,120,9,False
77,127,9,False
131,139,9,False
7,49,9,False
7,52,9,False
130,175,9,False
78,175,9,False
78,179,9,False
25,101,9,False
78,127,9,False
29,40,9,False
162,194,9,False
162,195,9,False
162,196,9,False
1,193,9,False
50,99,9,False
41,45,9,False
41,65,9,False
18,40,9,False
18,46,9,False
167,198,9,False
168,169,9,False
41,148,9,False
79,92,9,False
71,79,9,False
29,54,9,False
29,30,9,False
130,191,9,False
70,164,9,False
123,162,9,False
123,164,9,False
78,168,9,False
29,58,9,False
184,185,9,False
184,189,9,False
44,79,9,False
131,150,9,False
29,77,9,False
79,135,9,False
79,115,9,False
79,120,9,False
79,128,9,False
79,104,9,False
79,90,9,False
41,154,9,False
17,162,9,False
17,164,9,False
17,170,9,False
162,180,9,False
162,182,9,False
41,55,9,False
18,149,9,False
13,164,9,False
13,169,9,False
79,167,9,False
25,62,9,False
79,153,9,False
15,110,9,False
104,142,9,False
182,195,9,False
182,197,9,False
44,67,9,False
44,52,9,False
0,91,9,False
183,190,9,False
29,119,9,False
29,89,9,False
29,98,9,False
29,103,9,False
29,106,9,False
29,112,9,False
131,185,9,False
70,162,9,False
131,160,9,False
79,191,9,False
13,170,9,False
108,162,9,False
108,164,9,False
2,17,9,False
2,18,9,False
162,165,9,False
162,174,9,False
80,84,9,False
122,187,9,False
122,190,9,False
122,191,9,False
122,194,9,False
29,130,9,False
29,140,9,False
79,158,9,False
79,131,9,False
131,172,9,False
29,116,9,False
50,164,9,False
2,11,9,False
2,14,9,False
18,185,9,False
17,189,9,False
49,52,9,False
29,142,9,False
29,145,9,False
29,160,9,False
122,175,9,False
122,178,9,False
122,179,9,False
131,189,9,False
70,113,9,False
80,117,9,False
24,197,9,False
41,144,9,False
1,98,9,False
169,172,9,False
169,174,9,False
169,178,9,False
160,196,9,False
160,197,9,False
161,164,9,False
19,31,9,False
19,36,9,False
24,184,9,False
70,76,9,False
6,179,9,False
132,162,9,False
132,164,9,False
29,182,9,False
29,183,9,False
29,157,9,False
29,170,9,False
132,169,9,False
103,128,9,False
15,96,9,False
104,160,9,False
103,109,9,False
69,160,9,False
29,185,9,False
24,158,9,False
122,165,9,False
122,167,9,False
50,182,9,False
50,189,9,False
51,79,9,False
40,120,9,False
2,34,9,False
2,36,9,False
109,141,9,False
30,67,9,False
69,102,9,False
9,167,9,False
80,164,9,False
80,169,9,False
24,115,9,False
24,117,9,False
81,83,9,False
43,193,9,False
0,110,9,False
0,111,9,False
0,115,9,False
182,187,9,False
109,142,9,False
13,103,9,False
13,106,9,False
40,101,9,False
51,103,9,False
160,165,9,False
160,168,9,False
19,47,9,False
13,142,9,False
51,160,9,False
2,50,9,False
2,51,9,False
51,142,9,False
24,143,9,False
69,110,9,False
30,83,9,False
133,143,9,False
81,110,9,False
81,112,9,False
81,113,9,False
30,36,9,False
67,190,9,False
67,191,9,False
81,91,9,False
68,162,9,False
30,164,9,False
81,145,9,False
121,167,9,False
81,122,9,False
68,76,9,False
81,84,9,False
122,127,9,False
24,141,9,False
109,149,9,False
109,150,9,False
19,49,9,False
19,50,9,False
19,51,9,False
17,119,9,False
17,141,9,False
17,142,9,False
17,150,9,False
133,171,9,False
6,92,9,False
24,35,9,False
24,36,9,False
24,60,9,False
24,72,9,False
14,103,9,False
109,172,9,False
19,75,9,False
51,182,9,False
159,171,9,False
2,43,9,False
51,164,9,False
15,171,9,False
102,188,9,False
104,172,9,False
67,195,9,False
67,197,9,False
67,165,9,False
67,173,9,False
67,175,9,False
23,160,9,False
9,187,9,False
51,145,9,False
2,64,9,False
2,72,9,False
158,193,9,False
158,194,9,False
40,67,9,False
13,78,9,False
13,79,9,False
67,135,9,False
23,171,9,False
120,189,9,False
10,41,9,False
82,99,9,False
82,103,9,False
67,141,9,False
46,69,9,False
46,71,9,False
0,103,9,False
0,104,9,False
43,160,9,False
43,162,9,False
15,169,9,False
134,149,9,False
23,116,9,False
67,157,9,False
67,163,9,False
6,75,9,False
134,143,9,False
134,145,9,False
109,182,9,False
109,189,9,False
109,160,9,False
52,71,9,False
110,114,9,False
94,164,9,False
94,170,9,False
19,66,9,False
19,68,9,False
23,143,9,False
67,122,9,False
67,128,9,False
6,44,9,False
67,104,9,False
67,106,9,False
67,115,9,False
67,146,9,False
6,62,9,False
6,64,9,False
6,67,9,False
6,12,9,False
135,157,9,False
67,116,9,False
6,29,9,False
67,85,9,False
67,89,9,False
67,90,9,False
67,91,9,False
83,100,9,False
83,108,9,False
120,160,9,False
120,169,9,False
120,170,9,False
110,137,9,False
39,167,9,False
39,169,9,False
2,88,9,False
2,90,9,False
158,169,9,False
52,81,9,False
52,88,9,False
52,92,9,False
158,189,9,False
2,60,9,False
19,93,9,False
83,98,9,False
66,160,9,False
67,92,9,False
67,93,9,False
67,96,9,False
135,142,9,False
135,145,9,False
135,149,9,False
67,72,9,False
67,75,9,False
67,77,9,False
67,84,9,False
104,193,9,False
15,35,9,False
16,19,9,False
66,169,9,False
83,123,9,False
83,125,9,False
83,126,9,False
83,132,9,False
120,145,9,False
23,89,9,False
94,145,9,False
94,149,9,False
94,150,9,False
52,125,9,False
157,188,9,False
157,191,9,False
52,101,9,False
19,70,9,False
110,132,9,False
110,134,9,False
110,136,9,False
169,189,9,False
120,142,9,False
83,136,9,False
83,137,9,False
83,146,9,False
46,88,9,False
0,128,9,False
46,59,9,False
102,175,9,False
102,179,9,False
102,163,9,False
15,52,9,False
135,193,9,False
66,103,9,False
66,122,9,False
136,145,9,False
136,149,9,False
5,168,9,False
31,112,9,False
66,162,9,False
66,164,9,False
135,162,9,False
135,170,9,False
5,188,9,False
31,58,9,False
83,168,9,False
83,154,9,False
83,156,9,False
119,195,9,False
119,197,9,False
10,110,9,False
66,91,9,False
66,76,9,False
66,83,9,False
31,72,9,False
66,149,9,False
31,103,9,False
31,104,9,False
31,76,9,False
31,145,9,False
31,149,9,False
83,196,9,False
84,92,9,False
119,184,9,False
119,187,9,False
83,174,9,False
31,113,9,False
83,189,9,False
83,166,9,False
83,167,9,False
48,160,9,False
52,136,9,False
52,137,9,False
157,175,9,False
157,179,9,False
31,162,9,False
31,164,9,False
31,169,9,False
84,131,9,False
84,95,9,False
119,155,9,False
119,158,9,False
119,165,9,False
66,84,9,False
136,155,9,False
136,162,9,False
136,164,9,False
110,151,9,False
110,154,9,False
19,92,9,False
52,150,9,False
52,155,9,False
2,94,9,False
2,101,9,False
2,104,9,False
39,164,9,False
52,127,9,False
52,131,9,False
94,160,9,False
94,162,9,False
110,156,9,False
137,162,9,False
83,190,9,False
83,193,9,False
65,160,9,False
5,156,9,False
65,157,9,False
31,155,9,False
84,151,9,False
83,179,9,False
136,169,9,False
15,41,9,False
15,20,9,False
46,78,9,False
46,84,9,False
46,85,9,False
84,108,9,False
84,115,9,False
84,125,9,False
65,122,9,False
31,184,9,False
65,128,9,False
137,149,9,False
5,139,9,False
84,167,9,False
84,168,9,False
84,178,9,False
119,128,9,False
119,135,9,False
119,138,9,False
23,41,9,False
179,183,9,False
16,35,9,False
102,127,9,False
101,193,9,False
16,46,9,False
15,40,9,False
110,172,9,False
52,172,9,False
2,115,9,False
2,120,9,False
52,146,9,False
110,182,9,False
94,142,9,False
19,80,9,False
65,84,9,False
65,86,9,False
5,127,9,False
137,171,9,False
32,77,9,False
65,67,9,False
65,77,9,False
32,52,9,False
65,91,9,False
65,102,9,False
65,103,9,False
84,163,9,False
138,142,9,False
5,101,9,False
84,196,9,False
85,89,9,False
119,120,9,False
10,143,9,False
84,179,9,False
84,188,9,False
64,192,9,False
65,106,9,False
32,62,9,False
19,108,9,False
53,54,9,False
52,178,9,False
156,169,9,False
39,149,9,False
52,163,9,False
52,165,9,False
52,167,9,False
19,123,9,False
64,160,9,False
64,173,9,False
138,160,9,False
138,164,9,False
85,119,9,False
85,122,9,False
22,162,9,False
85,110,9,False
10,169,9,False
138,141,9,False
139,143,9,False
32,157,9,False
10,171,9,False
23,27,9,False
64,157,9,False
138,170,9,False
138,172,9,False
5,89,9,False
64,130,9,False
64,140,9,False
64,145,9,False
32,103,9,False
32,117,9,False
64,119,9,False
19,125,9,False
19,126,9,False
94,103,9,False
94,112,9,False
155,189,9,False
155,193,9,False
155,194,9,False
52,187,9,False
52,190,9,False
19,85,9,False
13,22,9,False
19,137,9,False
85,113,9,False
85,116,9,False
32,171,9,False
138,182,9,False
138,189,9,False
64,102,9,False
64,106,9,False
5,75,9,False
138,193,9,False
138,194,9,False
