Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class,0.0,1.2,15,2,1100,190,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,3,2.1,0.0.1,0.0.2,0.0.3,1.0,1.0.1,1.0.2,0.0.4,0.0.5,0.0.6,0.0.7,0.05,0.05.1,0.05.2,0.95,0.95.1,1,18,135,185,1.1,3.1,1.0.3,0.03,0.06,0.06.1,0.94,0.94.1,1.3,145,1.4,0.07,0.07.1,0.93,0.93.1,20,132,0.06.2,17,893,151,3.2,0.0.8,0.0.9,0.0.10,0.16,195,0.03.1,0.03.2,0.97,0.97.1,198,0.07.2
1.0,115.0,175.0,0.0,0.0,0.0,0.06,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.0,0.05,0.0,0.01,0.01,0.8,0.8,0.8,0.8,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,130.0,190.0,0.0,0.0,0.0,0.04,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,120.0,185.0,0.0,0.0,0.0,0.03,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1,0.0,0.8,0.9,0.8,0.0,0.0,0.9,0.0,0.05,0.0,0.01,0.01,0.7,0.7,0.7,0.7,0.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,135.0,170.0,0.0,0.0,0.0,0.05,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.1,0.7,0.8,0.7,0.0,0.0,0.8,0.0,0.04,0.0,0.02,0.02,0.8,0.8,0.9,0.9,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,125.0,195.0,0.0,0.0,0.0,0.02,0.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,140.0,180.0,0.0,0.0,0.0,0.06,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.0,0.05,0.0,0.01,0.01,0.8,0.8,0.8,0.8,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,110.0,175.0,0.0,0.0,0.0,0.04,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,130.0,190.0,0.0,0.0,0.0,0.03,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1,0.0,0.8,0.9,0.8,0.0,0.0,0.9,0.0,0.05,0.0,0.01,0.01,0.7,0.7,0.7,0.7,0.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,125.0,185.0,0.0,0.0,0.0,0.05,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.1,0.6,0.7,0.6,0.0,0.0,0.8,0.0,0.04,0.0,0.02,0.02,0.8,0.8,0.9,0.9,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,140.0,170.0,0.0,0.0,0.0,0.02,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,115.0,195.0,0.0,0.0,0.0,0.06,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.0,0.05,0.0,0.01,0.01,0.8,0.8,0.8,0.8,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,130.0,180.0,0.0,0.0,0.0,0.04,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,120.0,175.0,0.0,0.0,0.0,0.03,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1,0.0,0.8,0.9,0.8,0.0,0.0,0.9,0.0,0.05,0.0,0.01,0.01,0.7,0.7,0.7,0.7,0.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,135.0,190.0,0.0,0.0,0.0,0.05,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.1,0.7,0.8,0.7,0.0,0.0,0.8,0.0,0.04,0.0,0.02,0.02,0.8,0.8,0.9,0.9,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,125.0,185.0,0.0,0.0,0.0,0.02,0.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,140.0,170.0,0.0,0.0,0.0,0.06,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.0,0.05,0.0,0.01,0.01,0.8,0.8,0.8,0.8,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,110.0,195.0,0.0,0.0,0.0,0.04,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.2,0.5,0.6,0.5,0.0,0.0,0.8,0.0,0.02,0.0,0.02,0.02,0.6,0.6,0.6,0.6,0.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,3.0,98.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,3.0,0.1,0.1,0.8,0.9,0.1,0.8,0.0,1.0,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,2.0,110.0,165.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,4.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.1,0.0,0.0,0.8,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,125.0,180.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,420.0,2.0,0.2,0.1,0.9,0.9,0.1,0.8,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,4.0,105.0,160.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390.0,5.0,0.1,0.2,0.8,0.8,0.2,0.9,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,2.0,115.0,170.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.0,3.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,3.0,100.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385.0,4.0,0.1,0.1,0.8,0.9,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,1.0,110.0,160.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,405.0,2.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,4.0,95.0,150.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,5.0,0.1,0.1,0.8,0.8,0.2,0.9,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,2.0,120.0,175.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,425.0,3.0,0.2,0.1,0.9,0.9,0.1,0.8,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,3.0,105.0,165.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,4.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,1.0,90.0,145.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,4.0,115.0,170.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,415.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2.0,95.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,5.0,0.1,0.1,0.8,0.9,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,3.0,110.0,165.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,3.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,1.0,100.0,160.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,6.0,0.1,0.1,0.8,0.8,0.2,0.9,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,2.0,115.0,175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,4.0,95.0,150.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,5.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,1.0,105.0,160.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,395.0,3.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2.0,90.0,145.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,3.0,110.0,170.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,415.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,1.0,95.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,5.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,4.0,100.0,160.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,385.0,3.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,2.0,115.0,175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,3.0,95.0,150.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.0,110.0,165.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,390.0,3.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2.0,100.0,160.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,4.0,115.0,175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,415.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,1.0,95.0,150.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,5.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,2.0,110.0,165.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,390.0,3.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,3.0,100.0,160.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,1.0,115.0,175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,4.0,95.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,5.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,2.0,100.0,160.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,385.0,3.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,3.0,115.0,170.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.0,95.0,155.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.0,2.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,4.0,100.0,160.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,5.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,2.0,115.0,175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,390.0,3.0,0.0,0.2,0.7,0.8,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,3.0,95.0,155.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,1.0,100.0,160.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,385.0,3.0,0.0,0.2,0.7,0.7,0.2,0.9,0.0,0.9,0.1,0.0,0.1,0.0,0.9,0.9,0.7,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,4.0,115.0,175.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,6.0,0.1,0.1,0.8,0.8,0.1,0.8,0.0,0.8,0.1,0.0,0.1,0.0,0.9,0.9,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
