tuple_pair,Attr0,Attr1,Attr2,Attr3,class
"t62,t73",0.2599999999999998,0.3900000000000001,0.26,0.07,
"t63,t73",0.3099999999999996,0.3799999999999999,0.010000000000000009,0.03999999999999998,
"t64,t73",0.3700000000000001,0.029999999999999805,0.20000000000000018,0.0,
"t65,t73",0.3899999999999997,0.5099999999999998,0.040000000000000036,0.14999999999999997,
"t66,t73",0.020000000000000462,0.009999999999999787,0.1299999999999999,0.0,
"t67,t73",0.3899999999999997,0.06000000000000005,0.25,0.06,
"t68,t73",0.16999999999999993,0.020000000000000018,0.42000000000000015,0.0,
"t69,t73",0.22999999999999954,0.08000000000000007,0.16000000000000014,0.0,
"t70,t73",0.20999999999999996,0.10999999999999988,0.050000000000000044,0.03,
"t71,t73",0.3700000000000001,0.3700000000000001,0.07000000000000006,0.0,
"t72,t73",0.2999999999999998,0.10000000000000009,0.020000000000000018,0.0,
"t0,t74",0.0600000000000005,0.029999999999999805,0.13000000000000012,0.0,
"t1,t74",0.2400000000000002,0.07000000000000028,0.030000000000000027,0.0,
"t2,t74",0.16000000000000014,0.5700000000000003,0.13000000000000012,0.0,
"t3,t74",0.5600000000000005,0.8700000000000001,0.16999999999999993,0.2,
"t4,t74",0.2400000000000002,0.3700000000000001,0.13000000000000012,0.09999999999999998,
"t5,t74",0.16000000000000014,0.3700000000000001,0.030000000000000027,0.0,
"t6,t74",0.4399999999999995,0.1299999999999999,0.13000000000000012,0.0,
"t7,t74",0.5600000000000005,0.6700000000000004,0.030000000000000027,0.0,
"t8,t74",0.040000000000000036,0.3700000000000001,0.07000000000000006,0.0,
"t9,t74",0.040000000000000036,0.029999999999999805,0.13000000000000012,0.1,
"t10,t74",0.54,0.029999999999999805,0.42999999999999994,0.1,
"t11,t74",0.8600000000000003,1.3700000000000006,0.030000000000000027,0.2,
"t12,t74",0.5600000000000005,0.8700000000000001,0.22999999999999998,0.2,
"t13,t74",0.2599999999999998,0.4700000000000002,0.13000000000000012,0.09999999999999998,
"t14,t74",0.8600000000000003,0.77,0.16999999999999993,0.09999999999999998,
"t15,t74",0.2599999999999998,0.77,0.030000000000000027,0.09999999999999998,
"t16,t74",0.5600000000000005,0.3700000000000001,0.16999999999999993,0.0,
"t17,t74",0.2599999999999998,0.6700000000000004,0.030000000000000027,0.2,
"t18,t74",0.2400000000000002,0.5700000000000003,0.53,0.0,
"t19,t74",0.2599999999999998,0.27,0.16999999999999993,0.3,
"t20,t74",0.040000000000000036,0.3700000000000001,0.3699999999999999,0.0,
"t21,t74",0.16000000000000014,0.029999999999999805,0.07000000000000006,0.0,
"t22,t74",0.16000000000000014,0.3700000000000001,0.07000000000000006,0.2,
"t23,t74",0.3600000000000003,0.4700000000000002,0.030000000000000027,0.0,
"t24,t74",0.3600000000000003,0.3700000000000001,0.13000000000000012,0.0,
"t25,t74",0.13999999999999968,0.17000000000000037,0.07000000000000006,0.0,
"t26,t74",0.040000000000000036,0.07000000000000028,0.07000000000000006,0.0,
"t27,t74",0.5600000000000005,0.3700000000000001,0.030000000000000027,0.2,
"t28,t74",0.3600000000000003,1.0699999999999998,0.030000000000000027,0.1,
"t29,t74",0.6600000000000001,1.1700000000000004,0.13000000000000012,0.0,
"t30,t74",0.0600000000000005,0.07000000000000028,0.030000000000000027,0.1,
"t31,t74",0.16000000000000014,0.17000000000000037,0.33000000000000007,0.0,
"t32,t74",0.6600000000000001,0.4700000000000002,0.22999999999999998,0.0,
"t33,t74",0.0600000000000005,0.07000000000000028,0.030000000000000027,0.1,
"t34,t74",0.4399999999999995,0.029999999999999805,0.22999999999999998,0.0,
"t35,t74",0.2599999999999998,0.3700000000000001,0.030000000000000027,0.0,
"t36,t74",0.16000000000000014,0.4700000000000002,0.22999999999999998,0.09999999999999998,
"t37,t74",0.33999999999999986,0.73,0.22999999999999998,0.09999999999999998,
"t38,t74",0.2599999999999998,0.77,0.3699999999999999,0.2,
"t39,t74",0.040000000000000036,0.029999999999999805,0.13000000000000012,0.09999999999999998,
"t40,t74",0.2599999999999998,0.77,0.07000000000000006,0.0,
"t41,t74",0.2400000000000002,0.17000000000000037,0.13000000000000012,0.0,
"t42,t74",0.45999999999999996,0.6700000000000004,0.030000000000000027,0.0,
"t43,t74",0.16000000000000014,0.27,0.13000000000000012,0.0,
"t44,t74",0.13999999999999968,0.17000000000000037,0.22999999999999998,0.0,
"t45,t74",0.0600000000000005,0.07000000000000028,0.030000000000000027,0.1,
"t46,t74",0.96,0.9700000000000002,0.33000000000000007,0.0,
"t47,t74",0.4399999999999995,0.17000000000000037,0.22999999999999998,0.0,
"t48,t74",0.16000000000000014,0.4700000000000002,0.07000000000000006,0.39999999999999997,
"t49,t74",0.04999999999999982,0.009999999999999787,0.050000000000000044,0.0,
"t50,t74",0.16000000000000014,0.4400000000000004,0.13000000000000012,0.0,
"t51,t74",0.5099999999999998,0.5300000000000002,0.11999999999999988,0.13,
"t52,t74",0.05999999999999961,0.10000000000000009,0.13000000000000012,0.03,
"t53,t74",0.11000000000000032,0.17000000000000037,0.07000000000000006,0.0,
"t54,t74",0.020000000000000462,0.03999999999999959,0.13000000000000012,0.0,
"t55,t74",0.2599999999999998,0.6100000000000003,0.07000000000000006,0.0,
"t56,t74",0.040000000000000036,0.2400000000000002,0.040000000000000036,0.0,
"t57,t74",0.019999999999999574,0.029999999999999805,0.13000000000000012,0.09000000000000001,
"t58,t74",0.21999999999999975,0.029999999999999805,0.15000000000000013,0.04000000000000001,
"t59,t74",0.16999999999999993,0.029999999999999805,0.07000000000000006,0.07,
"t60,t74",0.0600000000000005,0.31000000000000005,0.14000000000000012,0.19,
"t61,t74",0.08000000000000007,0.3400000000000003,0.13000000000000012,0.07,
"t62,t74",0.1200000000000001,0.4400000000000004,0.1499999999999999,0.07,
"t63,t74",0.16999999999999993,0.43000000000000016,0.1200000000000001,0.03999999999999998,
"t64,t74",0.23000000000000043,0.08000000000000007,0.09000000000000008,0.0,
"t65,t74",0.25,0.56,0.07000000000000006,0.14999999999999997,
"t66,t74",0.16000000000000014,0.06000000000000005,0.24,0.0,
"t67,t74",0.25,0.009999999999999787,0.1399999999999999,0.06,
"t68,t74",0.03000000000000025,0.03000000000000025,0.31000000000000005,0.0,
"t69,t74",0.08999999999999986,0.029999999999999805,0.050000000000000044,0.0,
"t70,t74",0.07000000000000028,0.16000000000000014,0.06000000000000005,0.03,
"t71,t74",0.23000000000000043,0.4200000000000004,0.040000000000000036,0.0,
"t72,t74",0.16000000000000014,0.15000000000000036,0.13000000000000012,0.0,
"t73,t74",0.13999999999999968,0.050000000000000266,0.1100000000000001,0.0,
"t0,t75",0.10999999999999943,0.31000000000000005,0.010000000000000009,0.03,
"t1,t75",0.41000000000000014,0.20999999999999996,0.09000000000000008,0.03,
"t2,t75",0.009999999999999787,0.29000000000000004,0.010000000000000009,0.03,
"t3,t75",0.39000000000000057,0.5899999999999999,0.29000000000000004,0.17,
"t4,t75",0.41000000000000014,0.08999999999999986,0.010000000000000009,0.06999999999999998,
"t5,t75",0.009999999999999787,0.08999999999999986,0.09000000000000008,0.03,
"t6,t75",0.6099999999999994,0.41000000000000014,0.010000000000000009,0.03,
"t7,t75",0.39000000000000057,0.3900000000000001,0.09000000000000008,0.03,
"t8,t75",0.20999999999999996,0.08999999999999986,0.19000000000000017,0.03,
"t9,t75",0.20999999999999996,0.31000000000000005,0.010000000000000009,0.13,
"t10,t75",0.71,0.31000000000000005,0.30999999999999983,0.13,
"t11,t75",0.6900000000000004,1.0900000000000003,0.09000000000000008,0.17,
"t12,t75",0.39000000000000057,0.5899999999999999,0.10999999999999988,0.17,
"t13,t75",0.08999999999999986,0.18999999999999995,0.010000000000000009,0.06999999999999998,
"t14,t75",0.6900000000000004,0.48999999999999977,0.29000000000000004,0.06999999999999998,
"t15,t75",0.08999999999999986,0.48999999999999977,0.09000000000000008,0.06999999999999998,
"t16,t75",0.39000000000000057,0.08999999999999986,0.29000000000000004,0.03,
"t17,t75",0.08999999999999986,0.3900000000000001,0.09000000000000008,0.17,
"t18,t75",0.41000000000000014,0.29000000000000004,0.4099999999999999,0.03,
"t19,t75",0.08999999999999986,0.010000000000000231,0.29000000000000004,0.27,
"t20,t75",0.20999999999999996,0.08999999999999986,0.49,0.03,
"t21,t75",0.009999999999999787,0.31000000000000005,0.19000000000000017,0.03,
"t22,t75",0.009999999999999787,0.08999999999999986,0.19000000000000017,0.17,
"t23,t75",0.1900000000000004,0.18999999999999995,0.09000000000000008,0.03,
"t24,t75",0.1900000000000004,0.08999999999999986,0.010000000000000009,0.03,
"t25,t75",0.3099999999999996,0.10999999999999988,0.19000000000000017,0.03,
"t26,t75",0.20999999999999996,0.20999999999999996,0.19000000000000017,0.03,
"t27,t75",0.39000000000000057,0.08999999999999986,0.09000000000000008,0.17,
"t28,t75",0.1900000000000004,0.7899999999999996,0.09000000000000008,0.13,
"t29,t75",0.4900000000000002,0.8900000000000001,0.010000000000000009,0.03,
"t30,t75",0.10999999999999943,0.20999999999999996,0.09000000000000008,0.13,
"t31,t75",0.009999999999999787,0.10999999999999988,0.20999999999999996,0.03,
"t32,t75",0.4900000000000002,0.18999999999999995,0.10999999999999988,0.03,
"t33,t75",0.10999999999999943,0.20999999999999996,0.09000000000000008,0.13,
"t34,t75",0.6099999999999994,0.31000000000000005,0.10999999999999988,0.03,
"t35,t75",0.08999999999999986,0.08999999999999986,0.09000000000000008,0.03,
"t36,t75",0.009999999999999787,0.18999999999999995,0.10999999999999988,0.06999999999999998,
"t37,t75",0.5099999999999998,1.0100000000000002,0.10999999999999988,0.06999999999999998,
"t38,t75",0.08999999999999986,0.48999999999999977,0.49,0.17,
"t39,t75",0.20999999999999996,0.31000000000000005,0.010000000000000009,0.06999999999999998,
"t40,t75",0.08999999999999986,0.48999999999999977,0.19000000000000017,0.03,
"t41,t75",0.41000000000000014,0.10999999999999988,0.010000000000000009,0.03,
"t42,t75",0.29000000000000004,0.3900000000000001,0.09000000000000008,0.03,
"t43,t75",0.009999999999999787,0.010000000000000231,0.010000000000000009,0.03,
"t44,t75",0.3099999999999996,0.10999999999999988,0.10999999999999988,0.03,
"t45,t75",0.10999999999999943,0.20999999999999996,0.09000000000000008,0.13,
"t46,t75",0.79,0.69,0.20999999999999996,0.03,
"t47,t75",0.6099999999999994,0.10999999999999988,0.10999999999999988,0.03,
"t48,t75",0.009999999999999787,0.18999999999999995,0.19000000000000017,0.37,
"t49,t75",0.21999999999999975,0.29000000000000004,0.07000000000000006,0.03,
"t50,t75",0.009999999999999787,0.16000000000000014,0.010000000000000009,0.03,
"t51,t75",0.33999999999999986,0.25,0.24,0.1,
"t52,t75",0.22999999999999954,0.18000000000000016,0.010000000000000009,0.0,
"t53,t75",0.05999999999999961,0.10999999999999988,0.050000000000000044,0.03,
"t54,t75",0.14999999999999947,0.31999999999999984,0.010000000000000009,0.03,
"t55,t75",0.08999999999999986,0.33000000000000007,0.050000000000000044,0.03,
"t56,t75",0.1299999999999999,0.040000000000000036,0.08000000000000007,0.03,
"t57,t75",0.1899999999999995,0.31000000000000005,0.010000000000000009,0.12000000000000001,
"t58,t75",0.3899999999999997,0.31000000000000005,0.030000000000000027,0.07,
"t59,t75",0.0,0.31000000000000005,0.050000000000000044,0.04000000000000001,
"t60,t75",0.10999999999999943,0.029999999999999805,0.020000000000000018,0.16,
"t61,t75",0.08999999999999986,0.06000000000000005,0.010000000000000009,0.04000000000000001,
"t62,t75",0.04999999999999982,0.16000000000000014,0.27,0.04000000000000001,
"t63,t75",0.0,0.1499999999999999,0.0,0.009999999999999981,
"t64,t75",0.0600000000000005,0.20000000000000018,0.2100000000000002,0.03,
"t65,t75",0.08000000000000007,0.2799999999999998,0.050000000000000044,0.11999999999999997,
"t66,t75",0.33000000000000007,0.2200000000000002,0.11999999999999988,0.03,
"t67,t75",0.08000000000000007,0.29000000000000004,0.26,0.03,
"t68,t75",0.13999999999999968,0.25,0.43000000000000016,0.03,
"t69,t75",0.08000000000000007,0.31000000000000005,0.17000000000000015,0.03,
"t70,t75",0.09999999999999964,0.1200000000000001,0.06000000000000005,0.0,
"t71,t75",0.0600000000000005,0.14000000000000012,0.08000000000000007,0.03,
"t72,t75",0.009999999999999787,0.1299999999999999,0.010000000000000009,0.03,
"t73,t75",0.3099999999999996,0.22999999999999998,0.010000000000000009,0.03,
"t74,t75",0.16999999999999993,0.28000000000000025,0.1200000000000001,0.03,
"t0,t76",0.2699999999999996,0.75,0.06000000000000005,0.09000000000000001,
"t1,t76",0.5700000000000003,0.6499999999999999,0.040000000000000036,0.09000000000000001,
"t2,t76",0.16999999999999993,0.1499999999999999,0.06000000000000005,0.09000000000000001,
"t3,t76",0.23000000000000043,0.1499999999999999,0.24,0.29000000000000004,
"t4,t76",0.5700000000000003,0.3500000000000001,0.06000000000000005,0.19,
"t5,t76",0.16999999999999993,0.3500000000000001,0.040000000000000036,0.09000000000000001,
"t6,t76",0.7699999999999996,0.8500000000000001,0.06000000000000005,0.09000000000000001,
"t7,t76",0.23000000000000043,0.04999999999999982,0.040000000000000036,0.09000000000000001,
"t8,t76",0.3700000000000001,0.3500000000000001,0.14000000000000012,0.09000000000000001,
"t9,t76",0.3700000000000001,0.75,0.06000000000000005,0.009999999999999995,
"t10,t76",0.8700000000000001,0.75,0.3599999999999999,0.009999999999999995,
"t11,t76",0.5300000000000002,0.6500000000000004,0.040000000000000036,0.29000000000000004,
"t12,t76",0.23000000000000043,0.1499999999999999,0.15999999999999992,0.29000000000000004,
"t13,t76",0.07000000000000028,0.25,0.06000000000000005,0.19,
"t14,t76",0.5300000000000002,0.04999999999999982,0.24,0.19,
"t15,t76",0.07000000000000028,0.04999999999999982,0.040000000000000036,0.19,
"t16,t76",0.23000000000000043,0.3500000000000001,0.24,0.09000000000000001,
"t17,t76",0.07000000000000028,0.04999999999999982,0.040000000000000036,0.29000000000000004,
"t18,t76",0.5700000000000003,0.1499999999999999,0.45999999999999996,0.09000000000000001,
"t19,t76",0.07000000000000028,0.4500000000000002,0.24,0.39,
"t20,t76",0.3700000000000001,0.3500000000000001,0.43999999999999995,0.09000000000000001,
"t21,t76",0.16999999999999993,0.75,0.14000000000000012,0.09000000000000001,
"t22,t76",0.16999999999999993,0.3500000000000001,0.14000000000000012,0.29000000000000004,
"t23,t76",0.03000000000000025,0.25,0.040000000000000036,0.09000000000000001,
"t24,t76",0.03000000000000025,0.3500000000000001,0.06000000000000005,0.09000000000000001,
"t25,t76",0.46999999999999975,0.5499999999999998,0.14000000000000012,0.09000000000000001,
"t26,t76",0.3700000000000001,0.6499999999999999,0.14000000000000012,0.09000000000000001,
"t27,t76",0.23000000000000043,0.3500000000000001,0.040000000000000036,0.29000000000000004,
"t28,t76",0.03000000000000025,0.34999999999999964,0.040000000000000036,0.009999999999999995,
"t29,t76",0.33000000000000007,0.4500000000000002,0.06000000000000005,0.09000000000000001,
"t30,t76",0.2699999999999996,0.6499999999999999,0.040000000000000036,0.009999999999999995,
"t31,t76",0.16999999999999993,0.5499999999999998,0.26,0.09000000000000001,
"t32,t76",0.33000000000000007,0.25,0.15999999999999992,0.09000000000000001,
"t33,t76",0.2699999999999996,0.6499999999999999,0.040000000000000036,0.009999999999999995,
"t34,t76",0.7699999999999996,0.75,0.15999999999999992,0.09000000000000001,
"t35,t76",0.07000000000000028,0.3500000000000001,0.040000000000000036,0.09000000000000001,
"t36,t76",0.16999999999999993,0.25,0.15999999999999992,0.19,
"t37,t76",0.6699999999999999,1.4500000000000002,0.15999999999999992,0.19,
"t38,t76",0.07000000000000028,0.04999999999999982,0.43999999999999995,0.29000000000000004,
"t39,t76",0.3700000000000001,0.75,0.06000000000000005,0.19,
"t40,t76",0.07000000000000028,0.04999999999999982,0.14000000000000012,0.09000000000000001,
"t41,t76",0.5700000000000003,0.5499999999999998,0.06000000000000005,0.09000000000000001,
"t42,t76",0.1299999999999999,0.04999999999999982,0.040000000000000036,0.09000000000000001,
"t43,t76",0.16999999999999993,0.4500000000000002,0.06000000000000005,0.09000000000000001,
"t44,t76",0.46999999999999975,0.5499999999999998,0.15999999999999992,0.09000000000000001,
"t45,t76",0.2699999999999996,0.6499999999999999,0.040000000000000036,0.009999999999999995,
"t46,t76",0.6299999999999999,0.25,0.26,0.09000000000000001,
"t47,t76",0.7699999999999996,0.5499999999999998,0.15999999999999992,0.09000000000000001,
"t48,t76",0.16999999999999993,0.25,0.14000000000000012,0.49,
"t49,t76",0.3799999999999999,0.73,0.020000000000000018,0.09000000000000001,
"t50,t76",0.16999999999999993,0.2799999999999998,0.06000000000000005,0.09000000000000001,
"t51,t76",0.17999999999999972,0.18999999999999995,0.18999999999999995,0.22000000000000003,
"t52,t76",0.3899999999999997,0.6200000000000001,0.06000000000000005,0.12000000000000001,
"t53,t76",0.21999999999999975,0.5499999999999998,0.0,0.09000000000000001,
"t54,t76",0.3099999999999996,0.7599999999999998,0.06000000000000005,0.09000000000000001,
"t55,t76",0.07000000000000028,0.10999999999999988,0.0,0.09000000000000001,
"t56,t76",0.29000000000000004,0.48,0.030000000000000027,0.09000000000000001,
"t57,t76",0.34999999999999964,0.75,0.06000000000000005,0.0,
"t58,t76",0.5499999999999998,0.75,0.08000000000000007,0.05,
"t59,t76",0.16000000000000014,0.75,0.0,0.16000000000000003,
"t60,t76",0.2699999999999996,0.41000000000000014,0.07000000000000006,0.28,
"t61,t76",0.25,0.3799999999999999,0.06000000000000005,0.16000000000000003,
"t62,t76",0.20999999999999996,0.2799999999999998,0.21999999999999997,0.16000000000000003,
"t63,t76",0.16000000000000014,0.29000000000000004,0.050000000000000044,0.13,
"t64,t76",0.09999999999999964,0.6400000000000001,0.16000000000000014,0.09000000000000001,
"t65,t76",0.08000000000000007,0.16000000000000014,0.0,0.24,
"t66,t76",0.4900000000000002,0.6600000000000001,0.16999999999999993,0.09000000000000001,
"t67,t76",0.08000000000000007,0.73,0.20999999999999996,0.15000000000000002,
"t68,t76",0.2999999999999998,0.69,0.3800000000000001,0.09000000000000001,
"t69,t76",0.2400000000000002,0.75,0.1200000000000001,0.09000000000000001,
"t70,t76",0.2599999999999998,0.56,0.010000000000000009,0.12000000000000001,
"t71,t76",0.09999999999999964,0.2999999999999998,0.030000000000000027,0.09000000000000001,
"t72,t76",0.16999999999999993,0.5699999999999998,0.06000000000000005,0.09000000000000001,
"t73,t76",0.46999999999999975,0.6699999999999999,0.040000000000000036,0.09000000000000001,
"t74,t76",0.33000000000000007,0.7200000000000002,0.07000000000000006,0.09000000000000001,
"t75,t76",0.16000000000000014,0.43999999999999995,0.050000000000000044,0.12000000000000001,
"t0,t77",0.5999999999999996,0.1200000000000001,0.0,0.0,
"t1,t77",0.9000000000000004,0.020000000000000018,0.10000000000000009,0.0,
"t2,t77",0.5,0.48,0.0,0.0,
"t3,t77",0.09999999999999964,0.7799999999999998,0.30000000000000004,0.2,
"t4,t77",0.9000000000000004,0.2799999999999998,0.0,0.09999999999999998,
"t5,t77",0.5,0.2799999999999998,0.10000000000000009,0.0,
"t6,t77",1.0999999999999996,0.2200000000000002,0.0,0.0,
"t7,t77",0.09999999999999964,0.5800000000000001,0.10000000000000009,0.0,
"t8,t77",0.7000000000000002,0.2799999999999998,0.20000000000000018,0.0,
"t9,t77",0.7000000000000002,0.1200000000000001,0.0,0.1,
"t10,t77",1.2000000000000002,0.1200000000000001,0.2999999999999998,0.1,
"t11,t77",0.20000000000000018,1.2800000000000002,0.10000000000000009,0.2,
"t12,t77",0.09999999999999964,0.7799999999999998,0.09999999999999987,0.2,
"t13,t77",0.40000000000000036,0.3799999999999999,0.0,0.09999999999999998,
"t14,t77",0.20000000000000018,0.6799999999999997,0.30000000000000004,0.09999999999999998,
"t15,t77",0.40000000000000036,0.6799999999999997,0.10000000000000009,0.09999999999999998,
"t16,t77",0.09999999999999964,0.2799999999999998,0.30000000000000004,0.0,
"t17,t77",0.40000000000000036,0.5800000000000001,0.10000000000000009,0.2,
"t18,t77",0.9000000000000004,0.48,0.3999999999999999,0.0,
"t19,t77",0.40000000000000036,0.17999999999999972,0.30000000000000004,0.3,
"t20,t77",0.7000000000000002,0.2799999999999998,0.5,0.0,
"t21,t77",0.5,0.1200000000000001,0.20000000000000018,0.0,
"t22,t77",0.5,0.2799999999999998,0.20000000000000018,0.2,
"t23,t77",0.2999999999999998,0.3799999999999999,0.10000000000000009,0.0,
"t24,t77",0.2999999999999998,0.2799999999999998,0.0,0.0,
"t25,t77",0.7999999999999998,0.08000000000000007,0.20000000000000018,0.0,
"t26,t77",0.7000000000000002,0.020000000000000018,0.20000000000000018,0.0,
"t27,t77",0.09999999999999964,0.2799999999999998,0.10000000000000009,0.2,
"t28,t77",0.2999999999999998,0.9799999999999995,0.10000000000000009,0.1,
"t29,t77",0.0,1.08,0.0,0.0,
"t30,t77",0.5999999999999996,0.020000000000000018,0.10000000000000009,0.1,
"t31,t77",0.5,0.08000000000000007,0.19999999999999996,0.0,
"t32,t77",0.0,0.3799999999999999,0.09999999999999987,0.0,
"t33,t77",0.5999999999999996,0.020000000000000018,0.10000000000000009,0.1,
"t34,t77",1.0999999999999996,0.1200000000000001,0.09999999999999987,0.0,
"t35,t77",0.40000000000000036,0.2799999999999998,0.10000000000000009,0.0,
"t36,t77",0.5,0.3799999999999999,0.09999999999999987,0.09999999999999998,
"t37,t77",1.0,0.8200000000000003,0.09999999999999987,0.09999999999999998,
"t38,t77",0.40000000000000036,0.6799999999999997,0.5,0.2,
"t39,t77",0.7000000000000002,0.1200000000000001,0.0,0.09999999999999998,
"t40,t77",0.40000000000000036,0.6799999999999997,0.20000000000000018,0.0,
"t41,t77",0.9000000000000004,0.08000000000000007,0.0,0.0,
"t42,t77",0.20000000000000018,0.5800000000000001,0.10000000000000009,0.0,
"t43,t77",0.5,0.17999999999999972,0.0,0.0,
"t44,t77",0.7999999999999998,0.08000000000000007,0.09999999999999987,0.0,
"t45,t77",0.5999999999999996,0.020000000000000018,0.10000000000000009,0.1,
"t46,t77",0.2999999999999998,0.8799999999999999,0.19999999999999996,0.0,
"t47,t77",1.0999999999999996,0.08000000000000007,0.09999999999999987,0.0,
"t48,t77",0.5,0.3799999999999999,0.20000000000000018,0.39999999999999997,
"t49,t77",0.71,0.10000000000000009,0.08000000000000007,0.0,
"t50,t77",0.5,0.3500000000000001,0.0,0.0,
"t51,t77",0.15000000000000036,0.43999999999999995,0.25,0.13,
"t52,t77",0.7199999999999998,0.009999999999999787,0.0,0.03,
"t53,t77",0.5499999999999998,0.08000000000000007,0.06000000000000005,0.0,
"t54,t77",0.6399999999999997,0.1299999999999999,0.0,0.0,
"t55,t77",0.40000000000000036,0.52,0.06000000000000005,0.0,
"t56,t77",0.6200000000000001,0.1499999999999999,0.09000000000000008,0.0,
"t57,t77",0.6799999999999997,0.1200000000000001,0.0,0.09000000000000001,
"t58,t77",0.8799999999999999,0.1200000000000001,0.020000000000000018,0.04000000000000001,
"t59,t77",0.4900000000000002,0.1200000000000001,0.06000000000000005,0.07,
"t60,t77",0.5999999999999996,0.21999999999999975,0.010000000000000009,0.19,
"t61,t77",0.5800000000000001,0.25,0.0,0.07,
"t62,t77",0.54,0.3500000000000001,0.28,0.07,
"t63,t77",0.4900000000000002,0.33999999999999986,0.010000000000000009,0.03999999999999998,
"t64,t77",0.4299999999999997,0.010000000000000231,0.2200000000000002,0.0,
"t65,t77",0.41000000000000014,0.46999999999999975,0.06000000000000005,0.14999999999999997,
"t66,t77",0.8200000000000003,0.03000000000000025,0.10999999999999988,0.0,
"t67,t77",0.41000000000000014,0.10000000000000009,0.27,0.06,
"t68,t77",0.6299999999999999,0.06000000000000005,0.44000000000000017,0.0,
"t69,t77",0.5700000000000003,0.1200000000000001,0.18000000000000016,0.0,
"t70,t77",0.5899999999999999,0.06999999999999984,0.07000000000000006,0.03,
"t71,t77",0.4299999999999997,0.33000000000000007,0.09000000000000008,0.0,
"t72,t77",0.5,0.06000000000000005,0.0,0.0,
"t73,t77",0.7999999999999998,0.040000000000000036,0.020000000000000018,0.0,
"t74,t77",0.6600000000000001,0.0900000000000003,0.13000000000000012,0.0,
"t75,t77",0.4900000000000002,0.18999999999999995,0.010000000000000009,0.03,
"t76,t77",0.33000000000000007,0.6299999999999999,0.06000000000000005,0.09000000000000001,
"t0,t78",0.0,0.06999999999999984,0.040000000000000036,0.08000000000000002,
"t1,t78",0.3000000000000007,0.03000000000000025,0.06000000000000005,0.08000000000000002,
"t2,t78",0.09999999999999964,0.5300000000000002,0.040000000000000036,0.08000000000000002,
"t3,t78",0.5,0.8300000000000001,0.26,0.28,
"t4,t78",0.3000000000000007,0.33000000000000007,0.040000000000000036,0.18,
"t5,t78",0.09999999999999964,0.33000000000000007,0.06000000000000005,0.08000000000000002,
"t6,t78",0.5,0.16999999999999993,0.040000000000000036,0.08000000000000002,
"t7,t78",0.5,0.6300000000000003,0.06000000000000005,0.08000000000000002,
"t8,t78",0.10000000000000053,0.33000000000000007,0.16000000000000014,0.08000000000000002,
"t9,t78",0.10000000000000053,0.06999999999999984,0.040000000000000036,0.01999999999999999,
"t10,t78",0.6000000000000005,0.06999999999999984,0.33999999999999986,0.01999999999999999,
"t11,t78",0.7999999999999998,1.3300000000000005,0.06000000000000005,0.28,
"t12,t78",0.5,0.8300000000000001,0.1399999999999999,0.28,
"t13,t78",0.1999999999999993,0.43000000000000016,0.040000000000000036,0.18,
"t14,t78",0.7999999999999998,0.73,0.26,0.18,
"t15,t78",0.1999999999999993,0.73,0.06000000000000005,0.18,
"t16,t78",0.5,0.33000000000000007,0.26,0.08000000000000002,
"t17,t78",0.1999999999999993,0.6300000000000003,0.06000000000000005,0.28,
"t18,t78",0.3000000000000007,0.5300000000000002,0.43999999999999995,0.08000000000000002,
"t19,t78",0.1999999999999993,0.22999999999999998,0.26,0.38,
"t20,t78",0.10000000000000053,0.33000000000000007,0.45999999999999996,0.08000000000000002,
"t21,t78",0.09999999999999964,0.06999999999999984,0.16000000000000014,0.08000000000000002,
"t22,t78",0.09999999999999964,0.33000000000000007,0.16000000000000014,0.28,
"t23,t78",0.2999999999999998,0.43000000000000016,0.06000000000000005,0.08000000000000002,
"t24,t78",0.2999999999999998,0.33000000000000007,0.040000000000000036,0.08000000000000002,
"t25,t78",0.20000000000000018,0.13000000000000034,0.16000000000000014,0.08000000000000002,
"t26,t78",0.10000000000000053,0.03000000000000025,0.16000000000000014,0.08000000000000002,
"t27,t78",0.5,0.33000000000000007,0.06000000000000005,0.28,
"t28,t78",0.2999999999999998,1.0299999999999998,0.06000000000000005,0.01999999999999999,
"t29,t78",0.5999999999999996,1.1300000000000003,0.040000000000000036,0.08000000000000002,
"t30,t78",0.0,0.03000000000000025,0.06000000000000005,0.01999999999999999,
"t31,t78",0.09999999999999964,0.13000000000000034,0.24,0.08000000000000002,
"t32,t78",0.5999999999999996,0.43000000000000016,0.1399999999999999,0.08000000000000002,
"t33,t78",0.0,0.03000000000000025,0.06000000000000005,0.01999999999999999,
"t34,t78",0.5,0.06999999999999984,0.1399999999999999,0.08000000000000002,
"t35,t78",0.1999999999999993,0.33000000000000007,0.06000000000000005,0.08000000000000002,
"t36,t78",0.09999999999999964,0.43000000000000016,0.1399999999999999,0.18,
"t37,t78",0.40000000000000036,0.77,0.1399999999999999,0.18,
"t38,t78",0.1999999999999993,0.73,0.45999999999999996,0.28,
"t39,t78",0.10000000000000053,0.06999999999999984,0.040000000000000036,0.18,
"t40,t78",0.1999999999999993,0.73,0.16000000000000014,0.08000000000000002,
"t41,t78",0.3000000000000007,0.13000000000000034,0.040000000000000036,0.08000000000000002,
"t42,t78",0.39999999999999947,0.6300000000000003,0.06000000000000005,0.08000000000000002,
"t43,t78",0.09999999999999964,0.22999999999999998,0.040000000000000036,0.08000000000000002,
